source_airport,destination_airport
DAR,AMS
VCP,CGR
FNC,VIE
WIL,LAU
GOT,BCN
CLT,HSV
SIN,PER
LIS,TNG
BDS,CRL
AUH,LHE
SHA,PEK
MSQ,TLV
TLS,NTE
SAN,YYC
BCN,FUE
FLR,ORY
XIY,SHA
ICN,FRA
KWI,MAA
SAW,BAL
CUN,PHL
YGH,YVQ
STN,BDS
SSA,MCZ
FOC,HKG
ORD,SFO
ICN,HKG
CEB,DPL
NGO,IBR
SAV,BOS
KHN,SZX
CGN,AYT
NGO,CTS
CNS,GTE
TFS,LTN
MCI,DEN
PEK,NDG
AXT,CTS
CDG,PRG
DXB,MRU
CAI,JUB
KVA,CGN
NQN,CRD
SYD,BKK
EWR,BHX
ADZ,BAQ
MOF,KOE
BOS,RKD
DEN,PHX
NKG,FOC
LNZ,SZG
PHX,SMF
ADB,HAM
TNA,WUH
ALC,LGW
NTN,CNS
BKK,VIE
NBO,DAR
GZT,SAW
JFK,ATL
IAD,BDL
SFO,KIX
PTY,MIA
GYD,ESB
FRA,EBL
LAS,BWI
TAO,WUS
ICT,LAX
GRO,TMP
ATL,SAT
TUS,LAX
LIS,BRU
MAN,DBV
AMS,IAH
MEM,DFW
NRT,SGN
BCN,AGP
TAO,TXN
MOQ,TLE
CAN,CKG
DBV,CGN
BHV,ISB
VLC,IST
DCA,ATL
XIY,DSN
BOD,RNS
PBG,MYR
SHE,TNA
UIO,GYE
HMB,KWI
MDC,TTE
ORY,PMI
HRB,TSN
CTU,PEK
NGB,PEK
SLZ,BSB
YXS,YYD
NQY,ISC
MSU,JNB
SKT,JED
ATL,IAD
UYN,XIY
MEX,CUL
MAD,PTY
ATL,FCO
OLB,LIN
YER,YTL
GGT,ATL
CGH,FLN
SYD,ADL
YCL,YWK
DUS,PRG
BLR,COK
IBZ,ALC
FRA,LNZ
SAL,DFW
TAO,NGO
HKG,NKG
TXL,SZG
SLC,ORD
KSJ,JSH
LGW,RAK
GIG,GRU
MTY,CUN
ULN,COQ
BRS,LIS
IST,EZS
TLS,HAM
ADD,CAN
BGO,HAU
TSV,DRW
KBR,JHB
LGW,YYC
AMS,CDG
AOK,ATH
MNL,PAG
IXZ,CCU
BRU,ALC
EIN,AGP
OLB,BSL
BIS,LAS
PMI,BHX
YVR,YUL
PEK,HKG
LAS,SLC
REL,BRC
VLL,BCN
DEL,IST
FCO,JFK
ROV,TAS
OSS,OVB
LGW,TPA
LEX,PIE
EWR,ARN
BKK,XMN
CLT,SAV
BMI,DTW
SIN,NRT
SIN,DPS
DXB,HND
WUX,CSX
ZCL,MEX
DRW,DIL
LIS,PRG
LAX,ICN
TPE,YNT
BRM,CCS
DWC,RUH
DUB,OTP
CGO,NNG
JER,DUS
TLL,CPH
MIA,DEN
DCA,MSP
ATL,CZM
FTA,TAH
HPN,ATL
GRU,DFW
FRA,ALC
FUK,CJU
OKJ,CTS
PUS,FUK
XIY,SHA
PAC,BOC
GVA,FLR
CGH,FLN
MCO,YYZ
GVA,VIE
CSX,SWA
MCI,DEN
MCO,MBJ
SHA,FUG
SEA,ICN
STR,FUE
CSX,CJU
VLC,PMI
BCN,LBA
BTV,LGA
LHR,LIN
KAW,MGZ
CLY,NCE
ADD,LAD
JAV,JUV
VKO,PWE
BUR,PHX
SBZ,OTP
LED,SKG
CAN,HAK
BCN,LPA
EDI,BOD
CDG,TUN
MAD,BOD
ICN,TAS
DMK,KMG
SZB,RDN
GOU,NDJ
DFW,SJT
HKT,PVG
EMA,CDG
TUL,ORD
CPH,AMS
OLB,MUC
KGF,SVO
BKK,MEL
SVO,TFS
MEL,OOL
CAI,RUH
MKE,DFW
NAP,GVA
MRY,LAX
LGG,RHO
IST,ADD
HND,FUK
BVA,KIV
BWI,ATL
SGN,TPE
OVB,SVX
DUS,NCE
CAN,NKG
ABJ,CKY
PTY,HAV
IGA,MYG
PIR,HON
LYS,IST
BTH,DJB
KHG,CTU
OSL,FAO
JER,EXT
AJA,AVN
BRU,BCN
TOS,MMK
MUR,MYY
MUC,JFK
FUE,BRU
YFB,YCY
YCO,YZF
PPP,BNE
DUB,NCE
OVB,DME
ORY,LRT
AUH,KRT
SLY,NOJ
MEX,VSA
GYN,PMW
BDO,DPS
NAP,KTW
TOS,OSL
RBR,BSB
NCE,JFK
CRL,SKP
MSN,DFW
HAM,KGS
BOM,BHU
KHN,TAO
NRT,CTS
ORD,YUL
ICN,TPE
TSF,RYG
SIN,NRT
COD,SLC
OAK,PDX
PHL,RDU
LHR,CLT
CLT,PIT
UTH,CNX
ATH,MAN
CPH,KEF
AMS,CAI
FSM,DFW
SJU,VIJ
COO,CDG
TRD,OSL
AMD,AUH
MAN,ORD
SJW,WNZ
HGH,LJG
GBT,ZAH
CRL,LPA
KIH,AWZ
DXB,ROV
LEJ,FNC
YUL,PHL
LGK,SZB
LPI,CPH
FON,XQP
WNZ,CAN
ORD,LHR
DME,LWN
BCN,OSL
BMA,GOT
OSL,BKK
SKN,SVJ
MKE,ATL
LGW,HER
YGL,YPX
ATH,SKU
BNA,PHL
RAK,MAD
PJM,SJO
AMS,LTN
NBC,DYU
NSI,DLA
YOW,YQM
TFS,LED
NGB,HAK
SAT,HOU
CCV,NUS
BRE,ACE
NBO,EBB
SXF,LIS
BAH,ADD
HRE,LUN
MCO,IAH
LEJ,AYT
MFM,CKG
SXF,RHO
MJV,DUB
CUN,ORD
CGN,RJK
PEK,DAT
CLT,ILM
CRK,HKG
DAD,ICN
OOL,KIX
KUL,AOR
LAX,ELP
HAJ,XRY
NGO,SHE
XMN,BKK
SSH,LGW
BCN,BHX
AGA,MAN
JDO,BSB
SMF,SAN
YFB,YXP
IND,PHL
LGA,SRQ
TAS,OVB
PIT,LAX
EBB,NBO
MEX,LAS
CFU,CGN
JFK,LAX
SWA,HAK
MDC,KAZ
ULK,YKS
OIT,ITM
PBI,ORD
BRU,HAM
BFS,PMI
RIX,OSL
UCT,LED
CHQ,NRN
FOR,GIG
ILG,RSW
BJX,TIJ
SYX,YTY
STR,KVA
ZRH,LJU
JED,MED
LAX,MSY
WIL,MRE
CSX,FOC
ZRH,DBV
DUS,HER
PMI,CGN
DEN,MKE
PSA,LBC
PUS,HAN
STN,JER
LGA,CLT
MIA,BNA
VIX,CNF
SXM,JFK
MVD,AEP
LAX,GDL
CCC,VRA
GSE,EDI
CDR,DEN
LHR,DEN
BDA,YYZ
NTE,TUN
ASM,CAI
NRN,BGY
AMS,DUS
OKJ,TPE
BRE,PMI
NAY,HLD
LYS,CZL
POM,DAU
POA,EZE
SHE,ICN
ABZ,LGW
MEX,VER
TMS,LAD
SFO,AKL
TFS,BRS
KOA,SJC
MTY,CUL
PIT,PHL
HGH,GYS
MEX,VER
MRS,BIA
NGO,HEL
BZV,CDG
PER,LOP
BOS,PTY
BUD,TLV
CDG,DJE
SJW,SHA
MHD,AWZ
PMV,VLN
OGG,ORD
LYR,OSL
BLL,FAE
KMG,ICN
PKC,VVO
GXF,SAH
RIC,BOS
ROV,TAS
OPO,MAD
IXL,DEL
MCO,PVD
TSN,YNT
TAO,WUH
KBP,PRG
MAA,DXB
TSF,BRU
OME,TNC
JKL,LRS
AYT,MAN
DNH,XIY
CLE,IAH
NEV,SKB
LJG,XIY
KIX,TPE
UME,BMA
MYA,MIM
BLQ,ORY
HAN,REP
OUA,NIM
LIL,NCE
DUS,ESB
GOT,CDG
MAN,SSH
MSY,SLC
DXB,SAH
CLO,BOG
HND,KUL
KHV,PKC
HFE,CKG
FRA,BRE
CAI,ELQ
SZX,CZX
HNL,SEA
YHD,YQK
LNZ,HER
LIL,NCE
ALA,FRA
SLC,HNL
FRA,ACE
NRT,HGH
MAN,PMI
SZB,LGK
FLR,NTE
BGO,ABZ
SAL,BZE
PUS,NGO
CKG,XMN
CSX,BHY
CRL,BOD
PIT,PUJ
MCX,LED
BOM,SIN
FRA,DXB
JOG,CGK
ZAH,ZBR
BEN,AKF
LAX,MSP
ORD,DLH
FRA,PVG
BIO,PMI
NGS,ITM
JED,JFK
CTG,BOG
KZN,TAS
XRY,FRA
XIY,SZX
PFO,GLA
SFO,SJD
YKL,YQB
SVG,LHR
DIY,ADB
GDT,XSC
BYC,TJA
KBP,AMM
AMS,CPH
PAD,LPA
HND,HKG
CTU,LJG
KRT,EGN
SJU,TPA
AZA,FWA
DUS,BHX
GES,MNL
AZA,STC
SOF,FRA
GDN,MUC
CSX,ICN
DXB,LKO
TYS,DFW
MAD,MXP
AIN,BRW
SEA,SJC
TNA,XIY
KWL,CKG
FRA,DFW
CVM,MEX
RSW,ATL
MRS,GSE
NYO,BIQ
IEV,FMM
LIH,PHX
JFK,ZRH
CAN,YBP
CHO,IAD
YYZ,MDT
SGN,SYD
KMG,XIY
HKG,BKK
ALC,DME
LGW,SVQ
GVA,CPH
NNG,PEK
MHK,ORD
ORD,MCI
ATL,SAN
PEK,BHY
ATL,ORF
XIC,CTU
NRT,MFM
ICN,RGN
OTP,LIN
CUN,MTY
AMS,BRE
NCE,TLS
STL,CUN
CNS,CUQ
SOF,CDG
DAX,PVG
VER,CUN
YVR,YYJ
PRG,CEK
CLO,LIM
DEN,AUS
VCE,NTE
LED,EGO
HEH,MDL
IST,SIN
POM,MAS
SVX,NYA
BOS,MDT
SYX,NKG
KRK,ZRH
YRT,YZS
ORF,BWI
SCQ,LPA
REC,SSA
CPH,RIX
PDX,YVR
ORD,DFW
SFJ,UAK
DME,TLV
CFE,AMS
AHO,NYO
SIN,MNL
PHL,ORD
DTW,STL
SAL,EWR
TXL,BLQ
LAX,ZRH
YKS,HRB
LYG,CAN
SCL,CPO
NAP,FCO
HNL,AKL
HPN,LEB
WNZ,XIY
JFK,ORY
ATL,YUL
NKG,BAV
KOK,HEL
PVG,HKT
CTU,HKG
CDG,CKY
WNZ,DAD
SEA,TPE
SAN,DEN
DTW,FLL
BCN,OPO
SAN,DFW
AMS,ARN
CGP,DXB
BWI,MEM
MUC,IST
SAV,DFW
HET,SHE
GDL,SFO
ICN,KMJ
HKG,HGH
CGK,AUH
URY,JED
GOJ,PRG
CMB,BLR
PGD,DSM
CAN,DAD
EXT,FAO
ZIH,MEX
PEK,PUS
MUR,LGL
TAC,CEB
TFS,VLC
CTA,MRS
BWI,LHR
IST,DLA
SVO,SIP
VPS,DFW
AMS,HAV
SFO,LHR
FCO,VCE
TRV,MAA
ORD,RNO
KZN,SKD
HND,ISG
PEE,DME
BRU,VLC
HPN,ATL
IDR,DEL
CSX,JJN
LRM,YHZ
ORD,MSP
MTY,DFW
FLL,MYR
ATL,DAB
VGO,CDG
TRN,MLA
USM,PEN
TLV,VNO
DXB,DAC
TUN,IST
DME,MAN
DFW,DEN
IXA,CCU
HAM,ACE
SEA,DFW
NDB,LPA
MEX,CLT
BCN,OTP
DUS,DRS
XMN,KUL
BRU,LYS
MUC,BLQ
XFN,XMN
LIT,HOU
TFS,CWL
DFW,GSP
XIY,SYX
PEN,SUB
KIV,OTP
AMS,TBS
NCL,PRG
BKK,SIN
AUS,DCA
BEY,TUN
JNB,AUH
CWB,BSB
YYZ,YYT
ISP,PBI
MGF,CGH
CTA,LMP
LUN,NLA
BRI,CRL
CVG,MEM
CFU,STN
WUH,TAO
BRE,STN
GVA,NAP
SJU,SBH
STT,SJU
SEA,ORD
LPA,AMS
ATL,LGA
DFW,YYC
DXB,GLA
HPH,DAD
FUE,VIE
SLC,BUR
OVB,BKK
MUX,LHE
PCR,BOG
ADL,KUL
BCN,RNS
LYS,QSF
PEK,IST
GRU,IAD
CKG,TSN
SFO,ORD
DUS,MXP
CKG,XNN
GDL,SJC
ZAG,ZRH
TXL,SOF
BET,KWT
CCS,PZO
LIN,AHO
LAX,IAH
CJU,TAE
BNA,HOU
YQT,YWG
UUS,KHV
FYU,CIK
RNO,DEN
HAJ,HER
VRA,YYC
PDL,SMA
REP,PVG
ATL,AVL
MEX,CLQ
DUS,VKO
DLC,HRB
VIJ,SJU
NGO,ICN
TRS,TPS
BDO,SIN
YYZ,WAW
KUL,BKK
LGW,ALC
DMK,KOP
IKT,SVO
CLO,GPI
LAS,LAX
ZTH,MAN
ZIH,IAH
KWL,XMN
PEK,KIX
SYX,TSN
RGN,AKY
CDG,BLL
SHA,HKG
MAD,LHR
ATL,LOS
YVR,PVG
OTP,NAP
DLM,DME
AUH,NBO
VCP,GIG
WAW,MAD
HBA,BNE
OKC,STL
NCE,LGW
KHI,ISB
LAS,DTW
BOG,LIM
ATL,MDW
DME,FRU
MCO,YUL
AKL,SYD
HER,DUS
RUH,CAN
ATL,PHX
TUS,LAX
SVG,SRP
MSY,DTW
TLS,FCO
BRU,BHX
CGK,TTE
CFU,LIL
LIM,ASU
YTZ,MDW
HHN,CIY
PVG,CPH
OTZ,SHG
XMN,TAO
AJA,NCE
CDV,YAK
NRT,IAH
NSN,WLG
CGR,BSB
BOG,CDG
BGY,MAN
VTZ,BOM
ATL,BHM
NTE,AJA
DEL,LKO
SVO,DXB
ORD,ATL
AMS,PMO
CJB,BOM
TXL,CGN
PUJ,MIA
BND,MHD
SVO,HRK
AUH,KHI
CTU,XNN
CGN,NDR
ZUH,KOW
NRN,RIX
MNL,TPE
AGP,SXF
CKG,PVG
MEX,TRC
LEJ,IST
YVP,YTQ
OKC,PHX
IST,LTN
CNX,HKG
TSF,BRI
SEA,ONT
IKA,ALA
CLT,HTS
ARN,VNO
FLL,TPA
DPS,KIX
ATL,SHV
CNX,DMK
VLC,BRS
DME,NYM
TXL,HEL
MCT,BOM
BOM,IXC
USM,SIN
ATL,AGS
JFK,PAP
YXC,YVR
PNI,KWA
SOU,AMS
KWL,NKG
CMH,ATL
TRN,PMO
PUS,HGH
FLL,OSL
MXP,FUE
KOW,KMG
NAS,MHH
PIT,BDL
URC,HTN
DXB,TPE
SZX,TNA
UFA,DME
OOL,CBR
ADB,STN
BRU,OSL
FUK,AMS
MIA,JAX
PNR,ADD
BRS,PMI
FLN,AEP
CTU,CIH
GDN,OSL
PEK,BRU
YCD,YVR
VLC,LPA
LIL,SPU
MYR,PHL
LGA,YYZ
DPS,TPE
GOT,TXL
HFE,KMG
GLA,ALC
LGW,OPO
SVQ,GVA
SIN,MLE
NCE,ZRH
SYD,HKG
VNO,BVA
SAW,MED
LEH,LYS
MIA,KIN
CGH,POA
BRU,BKK
HOU,DAL
STN,TUF
IFN,IST
GRU,BPS
CRD,RGL
TYS,DEN
HFT,BVG
SHE,CAN
LAX,BOS
CLE,GSP
CAN,NNG
TAO,WUS
VIE,FCO
AGP,FCO
BCN,HAM
AUH,COK
ZHA,HKG
OSL,AAL
ARN,FRA
DJE,SXB
KTN,MTM
ATH,STN
PVG,NGS
PUS,BKK
SAT,PHL
YYR,YDF
OTP,CRL
CAG,FCO
CIU,DTW
CMB,MAA
PRN,GVA
GOP,DEL
DEN,TPA
ADL,OOL
SVQ,EIN
OSL,BKK
VIE,SUF
HAN,KUL
FMO,ZRH
LBA,FUE
RVN,HEL
ORD,DEN
STN,CHQ
LOP,SIN
CAI,AMS
FAI,ANC
BEG,FRA
SLZ,GIG
DME,VOG
PEK,KJA
CIF,HRB
HMA,TJM
SVX,LCA
PGU,RAS
PVD,ATL
POA,MGF
GCI,SOU
HFE,NNG
LXG,VTE
MIA,MGA
SPU,FCO
CUR,MAR
MGM,ATL
SYD,CHC
LED,OSS
LFT,DFW
GRU,BEL
BVA,WMI
DME,SKD
MCG,ANI
LGW,YVR
AUH,JNB
HAJ,AMS
ICN,MAD
SZX,HYN
DLC,WUH
PTY,LAX
KUH,TPE
ALF,KKN
NCL,VCE
BRU,AGA
YPM,YNO
HEL,FRA
DME,TGD
KTL,WIL
TSA,HND
IXM,MAA
SHJ,BSR
BOG,JFK
SHA,SWA
CTU,LJG
BRI,FLR
MEX,SLP
SJC,AUS
SHE,TYN
SID,LGW
PEK,DLC
SFO,LHR
TPE,NRT
BAH,CDG
THR,GBT
TAO,ICN
IST,KIV
KWL,KWE
NRT,GUM
HAK,NNG
PLU,GVR
FRA,RUH
OSL,BOJ
AMS,SAW
MDW,MLM
OPO,BRU
AHO,CUF
TNA,INC
GCM,IAD
PHL,MSY
NAN,TVU
HME,ORN
LAX,RDU
LED,DUS
VIE,LNZ
LRR,SHJ
AMS,YYZ
ACC,LHR
MYY,LMN
YIK,YZG
CTA,LGW
LIS,MIA
STR,GWT
WMI,EMA
AUQ,PPT
OGG,PHX
LKO,BOM
CCS,MAD
AGP,BLK
CAN,HGH
KZN,AER
LFW,COO
MSQ,FRA
TLC,ZIH
IAH,YUL
CPH,AMS
UFA,TAS
DLM,MUC
MRY,LAX
CSX,TAO
BRU,YUL
YYT,YAY
KHV,ICN
MCZ,SSA
TRV,BLR
MUC,HER
ATL,ELP
CRL,SDR
BET,HPB
BAH,SHJ
KHV,JMU
GET,PER
DEL,DAC
KMQ,FUK
ARN,KID
FCO,LED
CAI,JFK
PER,BQB
MAN,ZTH
FAR,ORD
DME,CEK
SZX,KMG
AWZ,KWI
ZRH,DXB
YVR,SHE
BKK,SIN
UUA,NJC
FCO,VKO
PEK,HKG
CGK,BKS
MSN,ORD
PHX,LAS
CPH,LPA
KUL,MAA
YUL,BCN
MUC,ATL
DYU,KRR
BRA,BSB
CHC,NPE
SKG,GRO
LCA,HER
PTP,ANU
NCL,PMI
DEL,SVO
FRA,HEL
CRL,FUE
MRU,BOM
SVO,HTA
SXM,STX
OKA,MMY
CKG,XIY
VNO,LTN
AMS,TNG
SGN,HPH
ALC,SVG
CGQ,SZX
TNA,CGQ
GYD,FRA
RDU,EWR
MXP,CTA
JXA,TAO
MAD,CCS
AGP,LPL
ADD,JED
DFW,MCI
ALA,KUL
JJU,JNS
AMS,SUF
LIS,FRA
FRA,TXL
DFW,GSO
DCA,RSW
VLC,ORY
YRT,YCS
HRK,WAW
HAJ,VIE
ZRH,TUN
INV,BRS
CLT,GSP
LIS,PDL
PHL,GSO
ASF,LED
RAO,BSB
IST,HTY
EGM,VAO
CDG,JFK
CTU,KWE
HNA,CTS
NGS,FUJ
JSR,DAC
YQR,YVR
CEB,ICN
GMP,SHA
MAA,DEL
CGO,LJG
YUL,YFC
HER,MRS
DME,MRV
LBA,FAO
SKP,SAW
PMI,LBA
CNS,MEL
CGH,UDI
BOG,PUJ
LGW,GLA
DEN,YUL
AMM,ISU
RUN,HAH
MAA,IXZ
SFJ,JSU
DEN,SJD
HGH,TYN
LHR,JFK
GOU,NSI
KIV,FCO
ULN,BYN
MEL,BWT
CKG,HKG
YYJ,SEA
ORD,YKF
MIA,UIO
BDO,PKU
DFW,LAX
CAG,CUF
DUS,CTA
LEJ,RHO
ASR,SAW
AYT,BLL
ULN,SVO
JED,ORN
DEN,ATL
CDG,ABV
MCO,YYZ
CLO,BOG
BZV,FIH
DMM,SKT
ACE,STN
BZV,COO
SHE,CZX
SGN,CGK
AEP,BRC
BET,MLL
DEN,MCO
BDL,ATL
SFO,TUS
PVR,LAX
LHR,HEL
VIE,BRU
SOF,LCA
BOG,MAD
SIN,HKT
GMP,TSA
PMI,DUS
ICN,DLC
TXN,CSX
CKG,YIH
EWR,MAD
ATH,JIK
ZUH,SYX
LHR,SIN
LHR,KWI
CTA,VRN
AZI,FJR
DAC,SPD
CAJ,PZO
TPA,MIA
LUX,FCO
LED,CSY
KBP,HRK
KHN,LYA
JFK,PVG
LGW,CPH
NNG,BKK
ENE,LBJ
MSP,NRT
DAC,CMB
SJW,TAO
FRA,KUL
NAS,ATL
STL,MIA
AMS,BLL
MTY,SAT
JFK,SXM
HER,JIK
YCU,TSN
DEN,YQR
BRA,BSB
KGI,ADL
CHQ,SKG
SEA,PSC
SYD,ASP
RDZ,ORY
BKK,KUL
LGW,DXB
PVG,XIY
DAX,PEK
KUL,PKU
BOD,FLR
CUN,MEX
ABJ,ACC
STR,CFU
URC,SJW
BSL,AJA
RNS,BCN
FOC,NKG
EDI,MRS
SPN,GUM
WMI,BRS
KHI,MCT
AGP,DUS
SLA,COR
ORD,SMF
MAN,HRG
AMD,GOI
HVR,BIL
STR,DUB
TAS,UGC
HKG,HAN
CHX,BOC
OAK,KOA
TLV,YUL
TUN,SFA
GOT,LYS
VSA,VER
DSM,DFW
NNY,SHA
PEK,KWL
DEN,LAX
SFO,ORD
KTN,KLW
EBB,JNB
SNA,MEX
YYC,YLW
SVQ,NTE
YDF,YYZ
IKA,DXB
DXB,LHR
PHL,FRA
ATL,ECP
ACE,GLA
BES,SOU
TFS,GLA
PHX,OAK
IAS,VIE
SOQ,BXB
BUD,MMX
JRO,NBO
TPE,PNH
LAS,MRY
YYZ,PEK
SJD,ATL
HAK,CTU
ANU,BGI
HET,TPE
OSL,RAK
DEL,DAC
SAT,PHX
BTH,BKS
SYZ,KIH
CWB,FLN
CTA,FRA
VNO,MSQ
NAP,EDI
YAB,YRB
HND,LAX
LAX,NRT
BGY,GRO
CAN,NRT
PEK,YIC
FNA,ABJ
YVR,MAN
SOF,MXP
CPT,PLZ
KWL,CKG
MEL,PER
MVD,GRU
TPE,HNL
VVO,ICN
BWI,ORD
SGN,REP
ATL,GNV
PMI,SVQ
KTW,BGO
BEG,AUH
YUL,YYZ
AYT,KZN
CKG,LXA
IAH,BOG
PNS,ATL
BRE,TMP
AZA,DLH
PTP,DOM
UGC,VOG
HKG,BKK
ADD,DAR
DLI,HAN
MSY,ATL
JNB,LHR
RHO,HAM
UPG,BPN
LPA,PIK
PHX,LGB
AMS,NTE
BCN,GRU
SVO,MLA
SIN,HKT
TLV,PRG
MUC,TRN
TER,GRW
BEY,MXP
ALG,LIL
MIA,SKB
HRB,TYN
CUR,BOG
WUS,HKG
HNL,KOA
PHL,IAH
BRU,LJU
LIS,DUB
NAS,ATL
HAM,TLS
FAO,NCL
TFN,ORY
PVG,HIJ
CGN,CLY
HBE,TIP
BWI,MBJ
SIN,BOM
LBV,DLA
BOS,MVY
AAL,BLL
ARN,CDG
SOC,SIN
SXF,SAW
IAD,AUA
LQM,PUU
SXM,SKB
FRU,LED
BKK,PUS
KMG,SJW
WRY,PPW
BKK,BOM
IBZ,GVA
HGH,DLC
VIE,AMS
IAH,MTY
DAC,MAA
TXL,FAO
JED,SSH
IST,LJU
ZRH,DUS
BOM,CCU
MDL,NYU
TLA,OME
MVD,POA
GDL,MEX
ESB,GZP
ATL,ECP
DPS,HKG
LBA,MAH
HEL,ARN
ATL,MCI
TUN,MRS
CEK,OSS
SXM,SDQ
SFO,BOS
ATL,DUB
ATL,PLS
FNA,LOS
HKG,NAN
KMG,CGO
GYN,RAO
PFO,MAN
LAX,AUS
SEA,FAI
GCM,MIA
CHC,TRG
FCO,NRT
HKG,CNS
LDE,MAD
PDV,STN
XRY,DUS
AGP,CGN
NDG,PVG
YOW,YFB
YNB,CAI
BLQ,BCN
PJM,GLF
BCN,BVA
HND,ITM
EMA,RHO
VIE,SOF
SLC,OAK
NAT,GRU
JNB,CDG
GDN,EDI
KWI,CAI
AMS,MLA
SHA,HND
VLC,PMI
YVR,HKG
FLR,CTA
BMU,DPS
ATL,BWI
MAD,ATL
LJG,KMG
IST,HBE
LIS,MAN
KUL,CAN
PVR,SAN
JAN,CLT
BEG,SKP
MUC,SMI
ICN,SGN
SZX,BKK
FOR,GIG
FAO,MAN
ATH,EDI
PMI,EDI
MTR,BOG
BCN,WAW
SFO,PVR
MSP,ALB
RIC,MSP
IST,WAW
DUS,OSL
IAD,ATL
NRT,CAN
ANC,DLG
NAY,CKG
REG,LIN
ATL,PDX
LJU,IST
WEF,HGH
XIY,TAO
MMB,CTS
TIJ,GDL
OVS,VKO
LAX,MIA
CDG,GOA
FRA,MAD
OPO,PDL
IAD,FCO
IAH,PHL
LBD,KJA
MGA,IAH
CTU,TYN
REP,PNH
FCO,YYZ
DUS,KTW
OIM,HND
ILO,PPS
HND,OKA
BOD,TFS
VLN,MAR
MEM,HRO
BDL,ATL
NUE,SKG
BDA,ATL
HGH,TAO
LHR,JFK
SYD,PVG
SJW,LJG
AMS,DEL
LED,KVD
OPS,CGB
TPA,ROC
ANC,MSP
FCO,DUS
CMI,DFW
CCU,IXR
TPE,KOJ
UPG,AMQ
SFO,FRA
TXL,BCN
LGA,DSM
DTW,RSW
DFW,IND
MSP,LAX
SZX,TSN
XMN,SIN
LTN,KEF
ADZ,MDE
SWA,KWL
OPO,ORY
MAD,LGW
BRU,LJU
ORD,BOS
ONG,DMD
RAS,BND
XIY,FOC
NUX,VKO
DEL,GAU
YBK,YUT
HET,HGH
NCE,LBA
TSF,MLA
ORD,FOE
BOM,BBI
XIY,SHE
MWZ,JRO
JNB,MUC
EMA,PMI
WMI,STN
SAN,LAX
CTU,XIC
PIS,LYS
URC,YIW
PMV,VIG
SHA,CKG
SON,ZGU
BGO,KRK
ICN,NRT
YUL,ZRH
SDU,CGH
DAT,TYN
PRG,FRA
KGL,NBO
RPR,CCU
TPE,SZX
ELH,NAS
XIY,MIG
OPO,ZRH
PHX,SAT
YUL,DFW
OMA,DEN
HND,HSG
AMS,NBO
RUN,JNB
IEV,GRO
UPG,SUB
TAS,TSE
CUR,AMS
VCE,TIA
BNA,LAX
FCO,BOS
DCA,CAE
JIU,SHA
NGO,PVG
ATL,LAX
FAY,CLT
IKA,FCO
BNA,PVD
DUS,PMI
KBP,BKK
BKK,CDG
DXB,GRU
SHA,CSX
HBE,KWI
HAM,WAW
MAN,CUN
YYC,DEN
TAO,PEK
JFK,SFO
PRG,AMS
WAW,CRL
GSO,ATL
YHZ,YDF
SCO,GYD
GVA,JMK
DEN,SFO
BRE,CPH
CKG,CAN
AUH,PEW
MEX,PHX
YZF,YWJ
BGY,SVQ
MHD,SYZ
MDW,ALB
CTA,ZRH
SNA,DFW
FLL,RDU
FYU,BTI
BEG,SVO
TIJ,BJX
FOC,CAN
TAO,CTU
TPE,NGO
CUN,MAN
GVA,LHR
STR,STN
JNB,BEW
PEK,CKG
SZX,LZO
FOC,NKG
ROB,LOS
MJT,DUS
KHH,PEK
SIN,MUC
ABZ,MME
YNT,SJW
STN,BRE
BKI,SBW
PMI,AAR
SYD,AUH
PDX,PHX
MIA,SDQ
ZFM,YEV
SIN,KUL
LTN,LPA
HKG,PEK
BSB,LIS
IXE,BLR
TUL,ATL
KHI,ISB
MQH,BSB
HEL,DME
DEL,IXL
PNK,CGK
DEL,BKK
PVG,TAO
EWR,BCN
BCN,DME
PMI,LCY
HET,ERL
STR,BDS
AGP,LPA
YYZ,CDG
NAY,DSN
XMN,CTU
AMS,HAM
SDQ,MIA
ANC,MCG
SLC,BOS
STN,LNZ
ZRH,LYS
GAU,BOM
HNS,SGY
STN,BJV
MCO,BOG
MAN,AYT
AXD,ATH
AGS,DCA
SVO,PEK
SUB,TRK
HRB,JNG
DXB,KBP
AKL,OOL
KBP,CDG
BRU,SAW
ATL,GSO
JFK,GYE
PEK,IAD
CUL,MTY
AGP,AAR
CWL,DLM
ICN,LAX
DLA,BRU
MWZ,JRO
SKG,DUS
LGW,FUE
ORD,NRT
HNS,SGY
LAS,YVR
BRU,BEY
MHT,CLT
LIR,PTY
XNN,XIY
LAX,SJC
EWR,ORY
NRT,TPE
DFW,SEA
VAO,HIR
ATL,LHR
CRL,BRI
TPA,GNV
KOA,SEA
HKG,PEN
YWK,YUL
IAD,AUS
DEN,AMA
CAY,ORY
FOC,HAK
CGH,GIG
ORD,LEX
BLQ,BCN
DFW,RSW
AGS,CLT
FLR,ZRH
LIT,ATL
DFW,MSY
XIY,JNG
RUH,GIZ
NGB,XIY
AJU,SSA
KRN,ARN
OOK,MYU
CGO,CAN
MID,MEX
BCN,BRU
SNU,YYZ
CZM,YUL
SFO,PSP
ABJ,LOS
LOS,LHR
HAK,CAN
LAX,MEX
KUL,BWN
GLA,JER
BUD,EMA
PVG,EWR
NCL,IBZ
VSA,PAZ
