source_airport,destination_airport
LAX,BOS
NBO,EBB
PEK,SVO
DXB,WAW
DEL,IXR
ATL,JFK
MEX,GDL
BUF,EWR
RLG,PMI
CUE,GYE
LIM,PCL
HGH,KMG
MEL,WLG
GYD,KBP
DXB,BBO
PVG,MNL
SHA,LYI
MMK,SVO
CDG,DEL
CKG,JZH
DOU,GRU
VLC,IBZ
KWL,TPE
HKG,AKL
ORD,CDG
YYZ,NRT
PEK,ZHA
ERZ,IST
PHX,CLE
DME,TFS
YUL,IAH
SYD,AKL
MEA,SDU
KHN,CKG
VKO,SSH
NLA,ADD
BKK,FOC
VIE,HER
SYD,MNL
NTE,NCE
PEK,CSX
PEK,LAX
THR,RZR
SEA,YVR
SKG,VIE
BVA,BCN
ALA,ICN
LGW,RHO
CEK,OSS
LWN,DME
AUS,ELP
BEY,OTP
FRA,CTU
LHW,URC
FRA,IBZ
MCT,DXB
DSM,ORD
LAS,SHV
PVR,SLC
ATL,BUF
FRA,LNZ
ATL,LAX
MDE,CTG
NLA,JNB
DPS,BNE
BOD,MXP
SAP,MIA
FOR,NAT
MAN,JMK
RGN,ICN
PIT,SFO
KOA,YVR
SIN,CCU
YVR,LIH
PEW,DXB
MHD,ABD
LHW,HFE
RLG,CGN
TXL,FLR
GRU,REC
LHR,AGP
MJF,MQN
JFK,IAD
YNT,HGH
CSX,SWA
JFK,TLV
VNO,BVA
MXP,LCA
LIS,OTP
DME,ODS
TAS,DEL
PNQ,AMD
NCE,KBP
NRT,HNL
MHT,ATL
CCJ,COK
YMN,YSO
CLO,GYE
FRA,PRG
WAW,LIS
NCE,AJA
MEX,CUU
ACE,NCL
MIA,DEN
CRL,VNO
HKG,JFK
MIA,CLE
BOS,SEA
HAN,CAN
PER,ZNE
HEL,LHR
ERC,SAW
LPI,CPH
KHV,PEK
LHR,LAX
WNZ,SHA
BVA,PUY
XIY,DSN
YRT,YWG
ICN,KIX
MUC,CFU
TLS,PMI
CLT,VPS
SDQ,SJO
ATL,CAE
VIE,LIS
ATL,SAN
TKG,BTH
DBV,STR
ICN,SIN
PMI,BRS
SNN,NCE
LJG,KWL
MCO,FLL
CSX,YNZ
SXF,ATH
HEL,BOJ
NKG,CTU
ATH,GVA
DEN,CID
SHB,HND
CAC,GRU
HKG,JJN
GRU,BSB
HAJ,NAP
ICN,HND
TXL,SKG
JED,RUH
CDG,JFK
MXP,LED
MAG,WWK
BIA,BOD
SVX,MRV
OLB,LGW
IND,DFW
PVK,LGW
TLL,CPH
ATL,JAX
THE,BSB
SXF,SVG
SZX,XFN
CID,LAS
XIY,TSN
MXP,JMK
SZX,TSN
COK,KUL
DEL,VTZ
AKL,HLZ
CMB,AUH
DSN,CSX
MMY,ISG
SMF,PSP
ALG,BJA
YVR,YWG
TPE,SZX
LTN,DLM
EIN,CIA
GLA,MCO
FLN,CGH
DUB,OTP
BOG,FLL
DFW,SAT
MCO,YYZ
BGY,RHO
FCO,SPU
MHT,MDW
HAM,LPA
GRU,CGR
MEL,DXB
AJA,CFR
DCA,IND
MCO,BDL
DED,DEL
BTR,ATL
JAI,BLR
GRU,MUC
ATH,AMS
CLE,BWI
BSB,NAT
NDJ,CDG
CDG,ORD
PSG,JNU
CPH,MXP
GYE,EZE
SIN,DRW
TLV,PHL
KIX,TNA
GHB,FLL
ZAD,BVA
BOM,RAJ
ATL,BMI
NKG,DLC
HMB,KWI
AUS,FLL
PKE,SYD
CGK,SOC
HHN,EDI
FUK,KMQ
UME,TXL
ORD,YQR
SBH,STT
BRU,FNA
BLQ,EDI
VAW,BJF
DLC,CGO
DEN,SNA
ATL,CID
SFO,AKL
SIN,FUK
WUH,HGH
KUL,CGK
KSQ,LED
DAY,ATL
ICN,CEB
MXP,CTA
BRC,EQS
ABV,BNI
FCO,TAS
QOW,ABV
CMB,MLE
CGK,FOC
MEM,IAH
JFK,BWI
DEL,IXR
LTN,RZE
NBO,AMS
MSY,MKE
MHH,MCO
NKM,HNA
DUS,DME
RGI,XMH
TAO,SHE
AER,EVN
HOU,DAL
JNB,BBK
PUS,PVG
KMG,CKG
CGK,CMB
CTA,VCE
SHE,SZX
BUD,LIS
LGW,LCA
IAD,PTY
PAD,IBZ
SAN,DFW
BLQ,LGW
SIN,LOP
MUC,SFO
KMG,RGN
LIM,CCS
TRC,DFW
SJW,SYX
HRK,VIE
YUL,CDG
HKG,CGK
MAN,TFS
BEL,MAB
CCS,DFW
IAD,PDX
PEK,MWX
IST,GOT
TOY,TPE
NYM,OVS
URC,CGO
EDI,BCN
JFK,LHR
KHH,FOC
PEK,SVO
CAI,CDG
CKG,XIY
EVE,TRD
MCI,PHX
TLV,VKO
NRT,DFW
CLT,ROA
ATL,TYS
INC,PEK
BNE,HKG
MCX,KRR
LGW,OPO
BCV,BZE
JED,BHH
KHI,BKK
AMS,AUA
PMI,BCN
KGA,TSH
LYS,ATH
BPN,CGK
MJV,EDI
CPO,SCL
MXP,BEG
IXZ,MAA
OSL,ZRH
FRA,DUB
SDV,ETH
BKO,CKY
ABY,ATL
FRE,HIR
LGW,PEK
VDS,TOS
PIA,DTW
CMB,HRI
SZX,SHA
SIN,TAS
SYD,ADL
TYN,DAT
LTN,TFS
MBA,ZNZ
AMS,LED
BCN,LYS
GDL,SMF
YTE,YFB
SHA,KMG
ROA,ORD
TAO,FUK
KBV,DMK
MSQ,BEY
RIX,BGO
MUC,HAJ
AEX,ATL
PVG,HEL
BNA,AUS
CPH,ARN
CFU,FRA
VST,STN
CKG,HGH
ATL,STR
SUB,SIN
MIM,SYD
EWR,BOS
PVG,OKA
PEK,GYD
PVG,MLE
AGP,LPA
MUC,RTM
KTM,KHI
SRG,SUB
SFO,GDL
BSB,CGH
TSF,CRL
PVG,HRB
LHR,SEA
HFE,TAO
NNG,XMN
DUB,MCO
OTP,CUF
PSA,NRN
AES,AMS
CGN,SAW
BNA,DFW
CDG,DJE
HAN,PVG
LCY,DOL
IAS,LTN
ZIH,IAH
SLC,SJD
EBA,ZRH
DME,OSW
LAS,BDL
MPM,JNB
PEK,KHN
NRT,CAN
HFE,XMN
TXL,ALC
CKG,HAK
IKA,AMS
OAK,SEA
PHL,GLA
AGP,OVD
TPE,PVG
LGW,TRN
SKG,TXL
ULP,CTL
DPS,SIN
CTS,HND
DNK,IST
AMM,SAH
HGH,FOC
BRU,EDI
MLE,CMB
TPA,DEN
MDW,MEM
SEA,LHR
MRS,AJA
MEL,DPS
SJU,DTW
MAN,IOM
MAN,LCA
WNZ,CSX
EDI,ARN
XIY,RLK
BET,KLG
KHI,MCT
GIG,DFW
CAY,ORY
SYX,CSX
FIH,DLA
MIA,POP
TYS,ATL
ATL,DAL
ELQ,DXB
LRD,DFW
TNR,TLE
EIS,DOM
MAN,TFS
AOI,CRL
HTN,URC
CDG,PRG
JFK,FRA
DBV,CDG
SGN,AUH
LGW,NQY
DOL,LCY
BDJ,SUB
LHR,LAD
DME,IEV
MIG,PVG
ORD,PAH
ADD,JED
YVR,DFW
INC,CGQ
KMG,HKG
LIT,BWI
PHL,MHT
CAI,ADD
CKG,BHY
MAN,PVK
TOS,BOO
CUL,MEX
FRA,YYC
BLQ,OLB
MAN,ORD
ISU,AMM
EMA,AGP
BRU,LIS
NCE,MSQ
DFW,MLU
MIA,SVO
DTW,LAX
DFW,CID
TRN,STN
RTM,SPU
LPB,CBB
GDL,ORD
LEA,PER
KBR,PEN
MUC,MAD
ABV,SKO
CGK,RUH
LJG,KMG
HOU,ELP
MQP,JNB
SAH,TAI
LIM,ANS
ATL,OKC
DXB,SLL
BNE,LAX
BFJ,KMG
BOM,BLR
HGH,XIY
ADD,KGL
LAX,YYC
ERM,JCB
BOG,AUC
OSL,LED
KNX,DRW
WLK,OTZ
XIY,YZY
KMG,LHW
VTZ,MAA
VLC,ORY
WNZ,PVG
ICN,HIJ
TLH,MCO
CUN,BOG
BOD,FSC
JAX,DCA
MCO,LAX
BOM,TLV
DMM,CCJ
SOF,SVO
MEM,EWR
JED,SYZ
PVG,TAO
IBZ,BRU
GVA,WAW
CVG,MSN
NBO,AMS
MFM,CGO
CDG,BKK
YCU,CTU
OAK,LAX
GDN,LTN
DUS,BCN
LAP,MEX
CMN,LYS
PEN,SIN
SUX,ORD
MCT,AUH
VIE,FCO
PDX,SJC
MYR,ATL
IAH,MTY
HNL,SLC
TUS,IAH
SRQ,ATL
BME,PER
AMS,PRG
ATL,FAY
KBP,FRA
FLR,FCO
ORD,AMS
PVG,CMB
TFS,EMA
DFW,SAN
SZX,HAK
LFT,DFW
CNX,HDY
LHR,BOM
FLL,IAG
MIA,DCA
DUB,SCQ
ATH,OTP
JUB,EBB
MGM,ATL
VTE,BKK
PVR,ORD
DRS,DUS
CRL,BCN
DWC,ODS
HAV,CUN
ATH,HBE
PTY,CNF
KMI,ITM
PMI,BCN
TBS,KBP
SYX,HGH
LIM,MVD
APL,POL
SIN,KCH
TSN,XMN
AUS,DAL
JNB,EBB
IAD,CHO
CPH,KEF
MAN,MUC
TLS,MAN
CCU,PAT
PFO,NCL
MAN,CDG
NGO,OKA
ALA,AUH
YYZ,YQY
CYS,DEN
MAN,NCE
CCU,PAT
DLM,EMA
MUC,TLV
MIA,MAO
SKP,HHN
IST,ESB
JDO,VCP
BRU,DKR
BHD,LGW
CPO,SCL
XIY,CKG
MLA,BRS
SZX,CTU
JFK,CVG
PEK,LHW
OSL,MAN
BKK,HKG
SHE,XMN
MSP,DAY
PUJ,MIA
KTW,STN
LHR,PVG
TLV,MRS
YUM,PHX
SIN,AUH
CDG,CMN
BSB,MIA
BRU,VCE
OOK,MYU
CAN,SHA
ABE,ATL
JFK,ATL
GYE,UIO
SVX,NMA
SNN,WMI
LGW,PFO
HNL,TPE
MEL,CHC
SVG,FRO
WNZ,WUH
INC,HKG
HEL,CPH
KRR,TAS
KBP,ROV
LAS,SLC
MAN,ZTH
NUX,DME
CAI,AUH
LTN,SSH
BWI,SJU
MAN,HAM
YYZ,PDL
NUE,HER
YYZ,JFK
PEK,HNL
DXB,IAD
MCO,PVD
MUC,BRI
HGH,MFM
ABQ,MDW
RTM,LCY
THE,BSB
PRG,TFS
GRU,FOR
RSW,DCA
MXP,OSL
OLB,FDH
DAC,CMB
KHN,KWE
PSA,CAG
HET,DSN
ATH,MAD
LHR,SAN
MUC,TRN
IST,PVG
DUB,JFK
URC,LHW
LAS,IAH
AZA,MLI
POA,GRU
MVD,POA
LLW,LUN
YQT,YTZ
AVL,ATL
YYZ,YOW
PMV,STD
AKL,BNE
COO,DLA
GIS,AKL
HTY,ADB
PSG,WRG
HEL,SVX
MAN,MUC
APO,EOH
KMG,DLU
DEN,SJC
PIE,LEX
IST,ODS
MYY,MUR
NAT,BSB
FRA,OPO
EWN,CLT
VFA,HRE
BOS,RKD
LAX,ELP
RAK,MUC
DLC,ICN
BRU,DUB
ZAG,LHR
HNL,KIX
SVO,HAV
FRA,JED
CHQ,ATH
LGW,KEF
BXU,MNL
LAX,SYD
NRT,SJC
ZAD,MUC
SFO,YYC
BRS,IBZ
KWL,CGO
ACC,KMS
LIS,ORY
TGD,STN
PHL,SFO
HRB,PVG
SDQ,SCU
TAO,KIX
SAL,PTY
LAS,EUG
BCN,PMI
DOK,SVO
ZHA,KMG
FRA,NUE
LED,VCE
AOK,RHO
AMM,AMS
LIT,DEN
PEK,XMN
YPX,AKV
ICN,BKK
NAN,TVU
OME,SVA
YVR,IAH
SEA,HNL
FCO,PSA
HAU,OSL
TUN,NCE
PIT,LAX
COK,DMM
PAT,IXR
FRA,FDH
NGO,TSN
KOW,XMN
ICN,DFW
YWL,YVR
ZTH,AMS
LPA,MAD
HKG,TPE
GYE,CUE
CLO,ADZ
CAI,KRT
HHN,NDR
VLI,SWJ
HUN,KHH
BPN,MDC
SSH,HBE
NKG,MFM
GIG,SDQ
GDN,FRA
CGB,CGR
SVG,AMS
PEK,HGH
PVG,CJU
MEM,MCO
TWB,SGO
SFO,PEK
INN,LGW
ACE,FKB
CLT,BOS
ISA,BQL
MAD,ATL
HOU,BOS
FLL,CLE
VTZ,MAA
CDG,ORD
DKR,ACC
NAN,NOU
DAR,EBB
MEL,ADL
MIA,GSO
IAH,AMS
CLT,OMA
CTU,LXA
OKC,ATL
SFO,ATL
ACK,BOS
SJW,HGH
DMK,MFM
OSL,TLL
DSN,CKG
ALC,RYG
JBQ,PAP
PHL,IPT
DME,OMS
TPA,RDU
AHO,OTP
DXB,VCE
PVG,TYN
SHE,PEK
DAT,TYN
PXO,LIS
ALC,BRU
BME,MEL
NCE,VIE
BHX,BRU
LAS,PHX
AYT,VKO
MDL,BKK
BUF,IAD
PBL,MAR
OUA,ABJ
PEK,SVO
BMV,SGN
LHR,AMS
OUD,MRS
ARH,SVO
MUX,LHE
SSA,JPA
PNR,COO
TAC,MNL
PVG,LHW
SIN,MXP
CJU,GMP
LIN,CTA
PRG,MSQ
CAI,AHB
PRG,CEK
ZAG,IST
CRL,BGY
FUE,DUB
MXP,HAM
CSX,CKG
DPS,PER
FCO,VIE
CVG,BNA
SUB,MDC
LGA,DFW
FRA,TRN
SAT,PHL
PVG,YNT
CSX,HGH
AMS,LIS
NAP,DUB
BOM,NBO
ANU,NEV
CTU,KOW
CDG,HAM
AGF,DCM
SCQ,AGP
YYR,YDP
ISB,JED
HGH,TSN
GMZ,TFN
BZV,PNR
DLU,KMG
YUL,ZRH
JED,AQI
SDU,VIX
STN,AGP
YQR,YYZ
SJW,NGB
FLR,ZRH
ATL,AUS
YHY,YSM
UPG,CGK
KHV,UUS
IXA,CCU
ORD,TYS
PEK,CGQ
FUK,HND
TFN,SVQ
IXL,IXJ
GRU,VDC
MJV,LGW
MFR,SLC
BCN,ORN
CDG,LXR
CRL,BUD
DFW,MBJ
MRU,PVG
PNQ,MAA
TSN,CSX
CDG,TLV
BGY,HHN
IEV,BUD
YNT,HRB
LYS,CTA
MIA,BOS
CRL,SKG
STL,JBR
YFB,YOW
LPA,LTN
MRS,CTA
CAN,HGH
LDS,HRB
SYD,OOL
BOG,ATL
ABV,YOL
PEK,MNL
LAX,SAF
NAP,TXL
CMB,FCO
YUL,YZV
DEN,YXE
NMA,OVB
KAN,KRT
HAU,GDN
PUS,HAN
SEA,SNA
GRU,LDB
CDG,BIO
YNT,HFE
OPO,HHN
JNB,LVI
CMH,BNA
DYU,CEK
KBP,GYD
CUN,MEX
ITM,SDJ
UKX,IKT
ORD,YXU
FCO,NCE
SHA,TSA
BRU,COO
STL,BOS
MIA,STX
PHX,ORD
HEL,PEK
BWI,CLE
PVG,MFM
CNF,IMP
MEL,SIN
RHO,PRG
TRN,BCN
CAN,NRT
LNE,SON
HOU,LGA
AMS,HRE
WIL,UKA
IND,TPA
PHL,BDA
BRU,MLA
KWI,LXR
MSQ,KBP
JIM,AMH
DBV,BHX
NRT,IAD
LIS,FNC
NKG,CGQ
KMG,HKG
SJD,MEX
OGG,LAX
PIT,STL
SIN,PER
ORD,GDL
SGN,VII
BKK,CEI
CUN,BWI
CAI,AMM
LHR,ORY
YGT,YUX
AOG,PVG
IST,HRG
LGW,SOF
PMV,CCS
HIJ,NRT
BOD,CMN
SNA,ATL
YYZ,BCN
TNR,ORY
JHG,HGH
ATL,ICT
YNT,NKG
VIE,STR
UET,ISB
ORY,TUN
CAN,WNZ
LGA,GSO
DUS,SZG
CSX,PVG
CPH,ZAG
KRS,ALC
TRF,AGP
ADK,ANC
KMG,CKG
EWR,KEF
LGW,MCO
ALC,KRK
MIA,PTY
RAI,SFL
WUS,TAO
GLA,DXB
LYS,BIA
VTE,PNH
IST,MSQ
POA,PFB
PVG,TSA
CUN,TGZ
PHL,DFW
ATL,RTB
BND,IFN
HEL,JFK
KTW,LTN
POA,CWB
CDG,AUH
HNL,SYD
BCN,ORY
IST,AJI
YHZ,MBJ
BUD,BEG
UCT,SCW
FRA,BCN
NGS,OKA
DEN,FSD
LUM,KMG
CCJ,AUH
RAR,MUK
HAK,PEK
KHH,CKG
IST,GZP
IAS,TRN
NBO,HRE
WAG,AKL
MNL,BWN
KHN,TAO
AHE,XMH
ATL,ORF
BNE,AKL
IAH,ATL
AMM,MUC
MSN,DEN
HMO,MEX
DUS,PMI
BIO,OSL
JFK,AUS
HGH,KMG
BTH,CGK
MSP,DCA
YYZ,MCO
HOI,MKP
KOE,SUB
SUV,LBS
AMS,HRE
TIJ,CJS
CGN,PMI
GYD,TBS
EBB,BRU
TXL,SPU
ACC,ABJ
ICN,PEK
YXN,YEK
JFK,SFO
CKG,PVG
YYC,EWR
PUY,RYG
AJU,SSA
CPH,SFJ
MSP,YUL
LPA,BGO
BHX,BZG
CSX,CKG
SIN,BKK
YYR,YAY
SIN,DEL
PAD,ACE
TSA,WNZ
PEK,NRT
STT,NEV
SIN,DPS
NAN,HKG
LIS,SVQ
CHQ,NRN
IAD,LAX
SAT,PHL
BHQ,DBO
ATL,BOS
LHR,DEN
MNL,HKG
AUH,MUC
HAM,VCE
MAD,JFK
AZO,MSP
ACC,MAD
ATL,PBI
KWE,CKG
IBZ,TXL
VIE,FNC
AMS,KRK
TPS,MAN
SLM,BCN
JFK,KBP
HKG,ICN
TNG,BRU
ACC,ADD
NRA,GFF
NAY,HET
DFW,CAE
TRV,BOM
SXF,CFU
GRO,BLL
TSR,OTP
FRA,ABV
HAM,IKA
DEL,IXR
AMS,ASR
PMO,TRN
PDX,LGB
SHA,YIH
ORF,ATL
LBD,LED
NTE,OPO
SIN,PVG
EWR,ZRH
LIN,FRA
BOS,SLK
LKO,DXB
DUB,BIO
LAX,MEL
KHV,KJA
SLC,DCA
VCE,BHX
MCO,DUB
BKK,HKG
CPH,FLL
PVK,VIE
NRT,OKA
DFW,MSY
SSH,STN
MKW,UPG
CCP,ZAL
YYT,EWR
MAD,EIN
CGO,SHE
FLL,RIC
TUL,MDW
CUZ,LIM
SIN,CGK
BND,SRY
MLI,DFW
LBA,PSA
BJA,LYS
PBI,LAX
ICN,MXP
IAH,NRT
ICT,ORD
SKG,STR
KWI,LHE
LYS,PRG
ATL,ELP
MLA,ARN
KHN,HET
HGH,CTU
TXL,FUE
MEL,BKK
PEK,HEL
GYD,UFA
ALA,DME
CCP,SCL
KNH,RMQ
CWB,POA
LHR,ICN
MUC,MAN
APO,BOG
FRU,DME
DEN,IAH
CHQ,EIN
FOC,CGK
INU,MAJ
VTZ,BOM
EVN,KJA
TIP,JED
LHR,GYD
CXB,DAC
FRA,NKG
SJC,NRT
MAO,VCP
PXU,DAD
ORY,PTP
DXB,LYS
JNU,GST
BIA,SXB
BRS,EDI
SNA,SLC
VBY,ARN
RUH,CGK
HKG,FOC
HKG,HAK
DAR,MBI
LEB,HPN
KIJ,NGO
BOD,NTE
STN,CGN
YHZ,YSJ
TXL,OSL
PPQ,CHC
DEL,ICN
OPO,LIL
HMO,LMM
ATL,RSW
LHE,MCT
BHD,LHR
GDL,PHX
TLS,XFW
RMI,DME
MXP,PMI
TAO,CTU
BEL,STM
AUH,CMB
KZN,DYU
DYG,CSX
AGH,BMA
LAX,TUS
PQQ,BNE
DUR,MQP
FLL,DTW
SVX,NUX
JFK,MIA
PEK,CKG
SYX,YCU
LCA,SVO
SID,LUX
BMA,VBY
GCM,HAV
SIN,SYD
PVG,HAK
LHR,BOS
FNC,FRA
LYS,VIE
CMB,BOM
EMA,MJV
DKR,BKO
IAD,BDL
EIN,CLJ
VKO,NUX
TUN,MXP
TPE,HKG
TPP,LIM
WMN,ANM
IOS,SSA
ATL,LAS
GRU,BOG
SZB,PEN
CGB,CGR
CTU,TSN
YZS,YRT
ZRH,LHR
LPA,VLC
LAX,OKC
CDG,ROB
BWI,AUS
SHJ,MUX
YKL,YZV
FLL,CUN
LJG,NKG
FRA,LED
TRD,AMS
RUR,PPT
DUS,PDL
LXA,XIY
DTW,MCO
KMG,CTU
YIF,YHR
CDG,CMN
ISA,OOL
STN,FUE
IKA,FCO
LWO,SAW
NRT,DLC
WAW,FCO
AXP,NAS
AGP,MUC
FOC,CTU
ATL,RDU
FLL,OSL
VKO,LAX
BRU,LJU
MEX,SAT
LAS,DFW
SNA,PHX
YYC,LHR
ATL,DXB
BLR,DEL
PHL,SAT
HBE,JED
YHZ,YOW
WUH,FOC
LGA,BGR
TRS,STN
NYO,WAW
MIA,SDQ
GIG,AEP
KUL,CNX
AMS,STN
LHR,NBO
SOU,RNS
ATL,MAD
TXL,FMM
BSG,COO
LFT,ATL
BDJ,BPN
HRB,TYN
URC,YCU
GRR,DTW
SIN,AKL
DUS,CLY
ORD,SGF
SEA,DEN
KVK,DME
KUN,LGW
DUB,KIV
SVO,CMN
KKJ,HND
PVR,LAX
FKB,GRO
DAC,CCU
BSL,VIE
VCE,SVO
VIE,DXB
NNG,KHN
WUH,TNA
HRG,DRS
VAR,SOF
MSN,DEN
HTA,SVO
SZB,RDN
PEI,BOG
BOG,UIO
YHZ,DCA
DPS,PHE
AUH,KHI
AUH,MNL
CPH,ORY
BIO,IST
SVO,BCN
BIO,ORY
CRL,AGA
OVB,HRB
HHN,FEZ
SHH,WAA
SZX,KWE
AVN,LIG
HOG,MBJ
YRL,ZSJ
NAS,MIA
MNL,GES
BFS,REU
DEL,JAI
DBV,VCE
FRA,GOT
SZX,TAO
BCN,BLQ
HKG,NGB
HRG,TXL
TPA,ROC
CAG,BSL
ABQ,LAX
HIR,POM
RIC,MCO
ZAH,THR
MSP,IAH
CHC,TRG
SAH,DXB
KHV,GDX
EYK,NYA
MUC,LUX
GYE,LTX
AMS,BKK
YYC,ORD
SYX,TYN
AKL,PVG
LPL,BCN
HGH,SZX
PFO,NCL
ATL,MSP
SJU,FLL
CNX,HKG
BFS,PMI
NAG,IDR
KIX,OOL
PSA,MAD
DEL,BOM
CGK,FOC
DFW,MFE
NCE,LIL
HNL,SAN
LRT,LYS
THR,ADU
SCL,AKL
ACE,FRA
BRU,TLS
DLC,NKG
BUF,PHL
LPA,EUN
FRA,VRN
TGU,GUA
NRT,CAN
VKT,SCW
RUH,HBE
DFW,COS
JNB,BOM
RAB,POM
BUD,MAN
PTY,IAD
RNO,PDX
JOG,UPG
MIA,GUA
PUF,CDG
DLG,AKN
BLL,MUC
AJA,LUX
HGH,HRB
TFS,BRS
LWO,DTM
BHD,MAN
PHX,LAX
POA,FLN
VIE,FCO
KHN,HRB
JJN,HSN
AMS,EDI
PDX,ATL
KWE,SHA
LIS,PHL
MSY,IAH
MOB,ATL
PMC,SCL
TPE,DPS
TXL,CDG
BDL,MDW
VNO,ARN
VLC,DUS
GRU,UDI
AJA,MPL
DZA,DAR
MCO,MAN
DUS,BUD
YEG,YMM
IAH,COS
USM,BKK
YLH,YWP
BFS,EDI
MCO,PHX
GUA,TGU
SUB,JOG
HGH,HET
BRS,RZE
SIN,MLE
LCA,SKG
FNC,VIE
MCO,DEN
BOM,DEL
TXL,TFS
DMK,TST
BEG,MXP
YGT,YFB
RXS,MNL
WAW,AMS
CLE,DAY
STN,BRE
LYS,PMI
RAS,THR
MIA,PHX
MIA,PTP
SKG,STR
CPH,VCE
SFB,TYS
SSH,JED
PLM,CGK
ATH,JKH
YNJ,PEK
YYY,YBC
SFO,HND
STN,BSL
HAN,TPE
TNA,HET
AKL,ZQN
HOU,JFK
RSW,LGA
DEN,CYS
DEL,KTM
ATL,ILM
MIA,EWR
DFW,FWA
PDV,STN
ADB,DTM
PSA,BLL
JSY,ATH
GUR,POM
SSJ,BNN
BIM,FLL
RBA,ORY
EBL,ARN
FRA,ICN
YHZ,YUL
FUE,BSL
LAS,ATW
DMM,AHB
KMQ,TPE
BOM,BLR
MCT,KUL
FRU,CEK
ZAG,ZRH
HKG,PNH
YOW,PHL
MAN,ALC
WUH,SYX
ORD,MDT
PHX,LGB
JFK,LOS
KUL,PER
BHX,LYS
TSN,SZX
PVG,CGK
OTP,PEG
LGW,FNA
BKO,OUA
LCG,SVQ
GVA,FCO
KUN,RHO
HND,TKS
DCA,RDU
TPE,SUB
GLT,ROK
BNA,HOU
CDG,IAD
ALG,BKO
ICN,REP
KUL,PEN
GUM,FUK
HAV,LIM
JFK,GCM
HPN,ACK
AVP,ATL
KTT,HEL
BEG,SJJ
SAW,DUS
IST,TZX
DFW,SFO
PUS,SHE
ZUH,KHN
EDI,GVA
WDH,JNB
FLL,PAP
MAN,TLS
BRU,BRS
ORY,FDF
UKB,CTS
DXB,GLA
BSL,VCE
MCI,PDX
TPE,KOJ
POM,HKN
SZB,BTH
TFS,MXP
SCN,LUX
BUD,BLL
LED,BOJ
MUC,BOS
BOS,HOU
ICN,BKI
TSF,CMN
GVA,HEL
IKA,EVN
YEK,YRT
SMA,PDL
OSL,DUS
YOW,LHR
PRG,BTS
YUM,LAX
EWR,SJU
CTU,FOC
GLA,CAL
GVA,LUX
XMN,YIH
ASU,GRU
ZRH,GVA
LCE,GJA
MLA,BCN
BOM,COK
CAN,JED
LCY,IOM
GLA,EMA
DFW,MSY
WUH,ICN
MEX,SFO
KMG,SZX
KUH,HND
SAT,MEM
POA,LIS
ADD,FRA
BEY,SAW
CUZ,AQP
SFO,RNO
IEV,LTN
ICN,NGO
KHH,NKG
SHL,CCU
SZB,AOR
BDL,YYZ
LVI,JNB
KOI,NRL
CKG,PVG
SJU,SXM
LGA,DTW
YOL,ABV
YHD,YQK
TYN,SHA
NRN,CAG
SON,BNE
YEG,YYZ
RNO,SFO
ORD,YUL
CTA,VCE
LPL,SNN
OCC,LTX
MAA,TRZ
DME,LIS
GRX,PMI
FAT,SAN
PDX,STS
STR,GRZ
PTY,MAD
GDL,SJC
BUF,DTW
EBL,SHJ
CUZ,LIM
SMF,GDL
MCP,BEL
DFW,SAL
HGH,HAK
GMP,PEK
CVG,PUJ
SOF,DWC
GLA,SOU
CLT,BTR
JAX,BNA
SFO,PHX
ISB,BHV
BET,HPB
GDL,MXL
CDG,NBO
IST,ATH
DEN,SLC
EDI,SXF
PHL,PHF
PHL,BDL
PHX,SBP
MIA,LIS
TLS,BIA
SKG,ARN
DCA,BGR
CJM,DMK
FEZ,EBU
DAC,KWI
CUN,BJX
SFB,LCK
SMF,GDL
TRD,BOO
CDG,YUL
PHX,OAK
DMK,CEI
FCO,PMO
PLU,POJ
DAC,CCU
LED,NVI
FAO,MUC
MIA,LRM
NRT,SFO
CKG,LJG
CPH,VIE
IBZ,BRU
AYT,PAD
GLA,BCN
BKK,ARN
ATH,LED
CHQ,TSF
AMD,BOM
SVG,FRA
JZH,CKG
LPA,BHX
FNC,TXL
GZT,IST
ATL,CUN
CHQ,RYG
PHX,SAN
AKJ,NGO
PVD,ATL
YTZ,MDW
NAY,SZX
BHX,FNC
SVX,SSH
ADD,LAD
IST,AGP
IAH,CRP
EYW,RSW
LHR,LAX
ACE,LGW
DUS,HER
ARN,AAL
DUB,CWL
LGW,MPL
BEG,OTP
ORD,CHA
ARN,CPH
MEX,MID
OTP,BCN
MDG,ICN
CTA,ZRH
IAD,JFK
VRA,DUS
LGW,LAS
LAD,MSZ
KAJ,HEL
MSY,CLE
SJW,CTU
KIV,BLQ
EWR,GRU
VKO,PFO
LUW,UPG
POA,CWB
FRA,KIX
DEN,SBA
DEL,CMB
SYD,CHC
HPN,ORD
PVD,DTW
PMI,BOD
SHE,CGO
DLA,ADD
NRT,BKK
PRG,TAS
MKE,DEN
SAF,DFW
WRY,PPW
CGB,GRU
HKG,DME
YVR,YLW
VLI,LNE
BRU,IST
BHX,FLR
ADZ,BOG
GCK,DFW
OMS,EVN
DTW,MIA
ALG,BOD
OUD,NRN
SKB,MIA
ICN,TNA
TAO,PUS
ABJ,LOS
TLV,DUS
LEJ,BRE
TIJ,BJX
DUS,TUN
EIN,ALC
TOL,PIE
ESB,VAN
OUA,ABJ
MME,ABZ
DEN,CYS
AYT,AMS
HUH,PPT
IAH,MID
