source_airport,destination_airport
MRS,AGB
CAB,LAD
JFK,MSP
PIT,DCA
LCA,SVO
CTA,BGY
IAD,ATL
FRA,OTP
SKP,GSE
CDG,IAH
MCO,GNV
CPO,SCL
AZO,DTW
CMN,BRU
LGW,LAS
HGH,SJW
MNL,SGN
SYX,NNG
MAD,CDG
CHC,MEL
FCO,IAS
CGO,NNY
CUN,SLC
KDO,MLE
TNG,LGW
LTN,NCE
NAS,MYG
DTM,SOF
BHM,ORD
TPE,BKK
PEK,KUL
KBL,HEA
BOG,FLA
CTU,NKG
LCY,DRS
SFO,DXB
DEL,DXB
SPC,DUS
HEL,VNO
BOM,AUH
NAS,JFK
FCO,MRS
IAH,LCH
BOM,RUH
PIT,MDW
OOL,MEL
BIA,LGW
KLO,MNL
ZNZ,DAR
IST,CDG
GOT,LYS
IBZ,FDH
KHI,UET
DJE,DUS
VNX,MPM
MIA,UIO
CDG,HAV
LDE,MAD
DEN,LIH
TAO,KHN
UFA,LBD
BKK,CTU
TUN,NTE
BNA,PHL
NAS,GGT
PNQ,SHJ
URC,TYN
CIH,TSN
BCN,TXL
SKP,SAW
XMN,NNG
VXE,SID
BRU,LDE
TFS,TXL
SIN,DRW
MCO,MDW
BSB,BRA
LHR,PHX
BRU,TLV
TLV,MUC
OSS,DME
LGW,IOM
CAN,CAI
NJF,KWI
JED,CGK
REN,DYU
NKG,SZX
YUD,YSK
LHE,AUH
UFA,SHJ
BTK,IKT
BCN,TLV
CTU,TNA
NAP,TUN
GDL,LAX
HNL,LIH
CDG,MIA
MUC,AYT
HLN,MSP
SEA,EUG
PIT,ATL
KMQ,HND
LIT,STL
DIK,DEN
FLL,MCO
LAS,CLT
AUH,MCT
PHX,CLE
JNG,SHE
NRT,YYC
BCN,CTA
EGC,EXT
AGP,SCQ
DXB,AMM
CUR,BOG
PMO,CDG
BHX,FNC
JFK,BDA
MZG,TSA
KWL,PVG
LHR,RJK
PMI,MUC
YWK,YBC
ICN,ULN
SKG,MUC
PHL,YHZ
KRT,PZU
CDG,MUC
KBL,ISB
KWJ,GMP
HAK,WUH
DFW,YYC
NRT,CAN
BRU,EMA
RUH,DEL
ELH,FLL
PEK,ORD
EIS,SXM
TWU,SDK
MAN,PFO
ANC,ORD
AMS,CFE
CAK,DEN
RIX,TLV
HRB,SJW
NUE,IST
MAA,CJB
NCE,PRG
MSY,JFK
GIG,EZE
SEA,GEG
MSY,DAL
CUL,MTY
LHR,CPT
NRT,TPE
JED,CAN
BRU,BMA
ATH,MAN
MHD,ZBR
UKK,TSE
VEE,ARC
MCI,PHL
CMB,HRI
ATL,XNA
CTS,HNL
YLW,YVR
SOF,TLV
ELM,PHL
EZE,FRA
CMB,SIN
SAL,MCO
YYY,YUL
YYZ,CPH
RAI,CDG
NAP,TRN
IAH,CZM
YEG,YYC
SJC,ORD
TPE,SGN
LED,TSE
IAH,ORD
RUH,JED
KWE,CSX
MAD,DFW
ISP,PGD
BGO,AMS
JOG,SUB
OUA,DKR
HKG,CNX
YPJ,YKG
BNA,MKL
LHE,SKZ
AUA,LGA
AYT,RTM
YHR,YIF
ATL,EWR
KHH,FOC
BJX,ATL
TAO,HGH
ICN,TAK
HAK,NNG
MEM,SLC
OSS,CEK
TLV,MAD
WAW,BGY
CCC,YYZ
DNH,XIY
KGL,BJM
SXR,DEL
KRK,GRO
MIA,CUN
LXR,KWI
CUN,AUS
MEX,TRC
SLP,MFE
MAN,DBV
PEK,MIG
TPE,AMS
MSP,CLT
ORD,RAP
YCU,TSN
BUX,IRP
SLC,SAN
CEB,SIN
MVD,GIG
TFS,ERF
DAD,ICN
KWL,PEK
DKR,ORY
HER,TXL
AMS,TBS
CDG,TIV
MCI,MCO
HAM,CDG
YYZ,PIT
PVG,KWL
MDW,ATL
KOJ,HND
YQB,YZV
LGW,KBP
EMD,BNE
SZX,DLC
BOD,VCE
WUH,TPE
VIE,FRA
DFW,JLN
DEN,ATL
NGB,SZX
BFS,LPL
MCO,ORH
VLI,TGH
DFW,LIR
PPT,IPC
OPO,VLC
DLH,MSP
ALC,GLA
FEZ,CRL
BDL,MCO
SVQ,LYS
TPE,DLC
MLA,GVA
PMI,BOD
VOZ,EVN
ACC,ABJ
AKL,ADL
NAP,HAM
KMG,CZX
BOS,LHR
PEK,YIH
FAO,LBA
GMP,USN
EDI,CPH
TLV,TXL
KTS,OME
FRU,IST
YYT,YUL
OMS,DME
FRA,SEA
HEL,RIX
SZX,CTU
LYS,CTA
CHQ,LGW
EUG,DEN
HAM,MUC
DAL,SAT
JFK,MBJ
YWG,YRT
LPB,TDD
GUA,FRS
HHN,ZAD
TAM,MEX
PEK,XNN
TFS,MAN
MIA,BOG
SVJ,LKN
CGH,SSA
KWI,IFN
BRS,MJV
YOJ,YEG
PLS,SJU
MSY,DTW
JAI,BOM
LIS,GVA
HPN,MVY
HER,LGW
YYZ,DFW
WLG,ZQN
DXB,VIE
LAS,MEX
DEN,SJC
RTM,AYT
MCI,SEA
PPT,XMH
PPT,LAX
GDL,TRC
NOU,SYD
GRU,IOS
CIA,VLC
ACE,BHX
SVG,TRF
BHX,ORK
GRR,MCO
NBO,DXB
UKK,TSE
ILM,LGA
JAN,ATL
MAD,JFK
SAN,PHX
ZRH,TPA
HEL,LHR
KMG,XMN
DFW,BDL
AUH,SIN
VLC,CIA
IND,LAX
AMS,IAD
ANF,IQQ
KHH,XMN
MIG,PEK
BQK,ATL
PVR,MEX
DFW,SJD
SFO,LGB
MLU,ATL
LCY,RTM
YKQ,YNS
SZX,JJN
VIE,AGP
LAE,PNP
MSP,DEN
PSP,IAH
LDB,CGH
DFW,MAF
HKG,SYD
BNE,AKL
SHA,ZUH
LET,BOG
HEL,LHR
AEP,SLA
THR,BXR
GRU,ROS
VGO,BCN
YNT,CTU
NCE,RAK
PBM,BEL
CDG,GVA
PVG,MWX
KWE,KMG
ICN,NRT
PMI,NUE
ZRH,OSL
BOS,BHB
LLW,BLZ
SAH,CAI
ATL,PDX
CLE,MCI
MPL,CRL
LIS,LUX
KWE,SYX
MAD,EZE
SYD,AUH
JZH,PVG
MEX,VSA
KMG,HGH
ZAG,FRA
RBA,CRL
COK,RUH
STN,PMI
JAX,DCA
LBB,DFW
MAH,LBA
BNE,NOU
BND,SYZ
CPH,ZRH
IXG,BLR
SYX,TNA
MDW,BOS
ATL,DCA
PMI,VIE
PAP,MIA
BSL,VIE
PLW,CGK
STR,BEG
CTU,SIN
MSP,TPA
IST,SAH
CAE,IAH
LUX,OPO
ORY,BCN
HET,TPE
HKG,CEB
ATL,TPA
SIN,XMN
PUJ,ORD
BKK,KIX
CTG,JFK
GSO,PIE
ATL,JFK
IST,GZT
ADL,MQL
SDR,CRL
MAN,LEI
OPO,LYS
LCA,LGW
CCV,NUS
PVG,LZO
SBN,ATL
BCN,XRY
ADD,KGL
FAR,DEN
POA,GIG
OSL,LYR
BRU,PMI
URC,TPE
SGN,DME
MYR,ATL
MCK,DEN
ROA,ORD
CFU,BRU
KWE,HGH
TSN,XIY
ATL,STL
NQN,AEP
RUN,ORY
DMK,HKT
GIL,ISB
AMM,JFK
MCO,PVD
CZX,CAN
CTS,ITM
MAD,SOF
CKG,WUS
MCI,CLT
AMS,AUH
PKN,SRG
ELQ,IST
LHR,DEN
ZRH,TRN
ROC,MDW
IST,SVO
NBO,MBA
HKG,ZRH
ICN,HIJ
MCI,DEN
DSN,WUH
BNA,DEN
PLS,JFK
CGN,AMS
IAH,LOS
KSY,IST
SVO,CAN
MRS,LHR
PHL,CVG
MEL,KNS
CIA,STN
SVO,DEL
NLA,FBM
KTN,JNU
ONQ,DTM
MAD,ORD
IEV,VLC
TLV,MAN
DLC,YNT
DEL,GAU
TLV,MXP
KGS,MUC
TPA,BUF
PEK,SEA
SJW,KWL
BWI,CLE
SFO,SEA
RDM,PDX
JED,DEL
KMG,CKG
ZNE,PER
FLA,BOG
ORD,PEK
ARH,USK
LGW,NCE
LAX,AUS
GNV,CLT
TLV,ICN
ATL,FSM
LBA,KGS
PAZ,MEX
SWA,HFE
CKG,TAO
JFK,MSY
CAI,LXR
TRF,CPH
ONT,GDL
TLH,CLT
CGN,SAW
UFA,NOJ
MXP,VIE
POS,TAB
MSY,IAH
ANC,HNL
HNL,LAX
MIA,MXP
TXN,SHA
ZRH,MCT
DFW,SPI
JHG,CTU
XMN,KWE
EWR,ORY
CDG,YUL
FRU,SVX
BET,EEK
BSL,AJA
NDJ,ADD
UIH,HAN
CSX,SHA
SDU,BSB
DLC,NKG
STN,BUD
PFO,AMS
WWK,HGU
CDG,BOD
VIE,AMM
BKK,PER
MEX,DTW
AMS,SKG
NCL,ORK
MHD,IFN
WAA,OME
HKG,CNS
MEL,WLG
YTL,XKS
HSN,XMN
HFE,CTU
YRT,YCS
MUC,VCE
LED,OVB
HGH,WUH
PMI,LEJ
WNZ,KWE
MDW,SAN
MCO,AUS
BOG,GRU
SVX,OVS
MAN,SNN
NRT,HGH
PHX,MCO
AMM,KBP
PVG,TSA
AMS,PDL
PVG,JJN
SCQ,ALC
SEN,GVA
DSM,MSP
GIG,JFK
DBV,LUX
NCL,CDG
IMF,GAU
ORD,FLL
YQB,PHL
WLG,MEL
HND,HSG
BDO,DPS
PFB,POA
BUR,SEA
TKG,CGK
LRM,FCO
FCO,JFK
DAC,CMB
MKE,SFO
TLV,VIE
YYC,YXE
TSN,TYN
ADD,JED
WUH,FOC
IPA,DLY
SOC,SIN
VAA,ARN
SUB,BPN
OTP,NCE
HNL,NRT
SIN,MUC
STM,BEL
OTP,TLV
FOC,SZX
PHL,LHR
TLS,MLA
CDG,DJE
REX,GDL
TSN,HET
KUL,BWN
DME,GDX
TSN,SHA
ATL,ORD
YRT,YXN
YEK,YRT
BHD,GLA
LTN,ZRH
DTW,CDG
SLC,ATL
CLT,ROA
SHA,HKG
MAD,JFK
HAN,FRA
KHN,PVG
PEK,YNT
YIH,CAN
IKT,HTA
SYX,TNA
SYX,PEK
MJV,BFS
PVG,PEK
MXL,HMO
AMD,BOM
SCL,LSC
OTP,BEG
RDU,ATL
LIM,CCS
ALC,BCN
PVG,KHH
NTL,OOL
PHX,LHR
MAN,IBZ
KIX,TNA
DFW,SEA
BDL,ATL
BPN,UPG
DFW,CDG
IST,ADB
DTW,CUN
MXP,DKR
LTI,BYN
TXL,EIN
AMS,NTE
UAQ,MDZ
LHR,ORY
CMN,VLC
SJU,SXM
VIE,TBS
SZZ,OSL
FLL,LAS
CGR,CMG
STR,ATL
PEK,BKK
CIH,DAT
CSX,JJN
KGL,ADD
CKG,CTU
PHL,DEN
BUF,MCO
ORD,MSY
SFO,NRT
KIX,OKA
CAN,XMN
FRA,ACE
SHA,NNG
KUL,IST
BLI,SEA
OUA,ABJ
BDS,BSL
KWL,HAK
ALG,TUN
GVA,PMI
HNL,SEA
ORD,MBJ
JED,DAC
DEL,ICN
NRN,AOI
AKL,CAN
BOD,OPO
MAN,BUD
GCM,LCE
TIA,GOA
LGW,JER
BGW,IST
MAO,CIZ
CAI,AMM
ALC,HAM
KIH,SYZ
VIE,DNK
THR,ADU
MTY,CUL
HAJ,MUC
HAK,WNZ
BOI,GEG
AUH,FRA
ORD,SDF
DEN,ALS
ORY,PGF
BSB,NAT
PVG,DLC
CCU,IXB
CGB,BSB
ATL,SAV
BCN,LPL
GLA,FUE
KTM,DWC
ATL,PBI
WUH,YTY
SKG,BUD
CLT,FRA
IST,PRG
SLC,LAX
CPH,PSA
MCO,YYT
SVQ,LPA
PEK,HET
CNX,LPQ
BDL,PIT
NGB,CSX
PHX,SEA
NNG,SYX
SHA,CSX
MEX,ACA
CRL,CFU
CLT,YUL
VIE,ODS
HOU,MCI
BRU,AGA
CLT,VPS
KGL,JUB
NAP,TRN
LAS,ICN
YYZ,SNU
HMO,PHX
MNL,PVG
ATL,MIA
IKA,BOM
CNX,HKG
GIG,CGB
ATL,RDU
JNB,GBE
DKR,CKY
SJW,KMG
CTA,LYS
DEN,CYS
GRB,ORD
YTY,PEK
YYR,YDF
TSN,CTU
SMF,SEA
ASF,SVO
MED,SHJ
SHA,PEK
TFF,MAO
LAX,ELP
BOM,LKO
HAK,XIY
OSL,GDN
XIY,TSN
ROS,EZE
MEL,CFS
RIX,CDG
BRU,FNC
EAM,RUH
HKT,PEN
SXM,EIS
LGA,ORD
UIB,BOG
BRS,MLA
HRE,JNB
BWI,MHT
JFK,ICN
LIM,COR
ATL,PDX
LPA,LIS
MCI,CUN
BNE,ADL
BHX,ACE
MWX,CJU
ZNZ,ADD
UTH,DMK
ZQN,CHC
KTM,PBH
PKU,CGK
ALC,KUN
MLN,AGP
DEN,OKC
KWI,ADD
KHH,TSN
DME,HTA
TFN,MAD
PEK,XFN
HKT,BKK
TUK,DBA
FLL,PAP
HAM,CDG
NCL,CWL
CSX,CJU
MOU,KSM
NNG,CGO
HNL,ICN
CLT,ALB
FNJ,KUL
PHL,LAX
BBO,BSA
AMS,BEG
DLC,PEK
AGP,SVO
MXZ,ZUH
LAS,STL
BRE,TLL
AMS,LHR
MSY,EYW
LYG,FOC
LHR,FCO
SHE,PUS
CAN,PVG
SXF,SKP
HEK,HRB
ORY,LCY
OTP,PRG
LYS,RAK
WUH,NNG
CDG,LTN
XIY,CTU
BOH,AGP
HKT,BKK
AHO,CIA
BUZ,THR
SHA,TYN
TGU,SAP
HHH,CLT
OSL,TXL
XMN,SHE
LYS,PMI
MPL,NTE
LIM,EZE
WAW,LTN
BCN,KTW
OTZ,SHG
ATH,OTP
LPA,SVQ
CKG,PVG
PSA,TPS
SEN,VCE
PMI,CRL
ROR,TPE
EWR,BNA
JFK,LHR
MZV,KCH
SVX,NSK
MTY,QRO
NKG,DYG
NRT,YYZ
PZU,KRT
SHA,TSN
ANC,AKN
MRS,CRL
OMD,WDH
FCO,BEY
CKG,CSX
SJO,PTY
UPG,SOQ
IBZ,MUC
WUH,HAK
SYD,AKL
JRO,NBO
BOG,YYZ
CNX,ICN
ATL,SNA
SUB,BDJ
BOM,GAU
MSP,MKE
LIL,MRS
SBP,SFO
ALA,GUW
TCZ,JHG
CLE,PKB
OKJ,CTS
CUN,GDL
DDC,LBL
LGW,CTA
BVE,LCY
GLA,FUE
TSA,NNG
CUR,AUA
ANI,HCR
SVX,RTW
ABQ,PHX
ULP,WNR
MNL,DXB
DAC,HKG
INC,CKG
DME,KZN
BOD,MAD
MAD,DUB
GDL,MTY
SHA,CKG
SNU,YUL
MFM,NRT
MEL,AKL
LAX,MEX
VIE,BSL
TUN,CDG
BLR,MAA
SFO,MUC
CDV,ANC
FUK,ICN
TAS,DEL
GMP,RSU
CAN,KMG
PVG,KHH
DME,RMI
JFK,LAX
STN,PGF
SBP,PHX
HKG,DAD
EMA,EGC
LCY,PMI
RIX,MUC
ACE,HAM
RHO,DUS
LIS,ORY
CDG,ADB
ZRH,FRA
PMC,PUQ
GOT,SVG
ATL,EYW
RSW,LGA
NNG,XMN
ICN,NKG
LED,SKG
IOS,SDU
LGW,GLA
CDG,LED
ORD,DCA
NAP,EIN
FRA,BSL
IAH,YVR
MIS,GUR
DAR,NBO
EDI,PRG
FCO,HAM
BSL,CTA
ABZ,EBJ
HND,BKK
KRK,SEN
FNA,CDG
BES,BCN
LJG,HKG
BLR,BOM
LEJ,FUE
BCN,GLA
TLC,ACA
ALC,ARN
MAB,AUX
LAS,PHL
OVB,URC
JAX,CVG
LHE,MHD
NCE,FCO
CSX,WNZ
SHA,LZH
SJD,MTY
HND,LHR
KNS,MEL
DKR,LIS
SVX,HRB
FUE,MAN
CBR,MEL
TIP,MAD
BSB,CGB
BSK,ORY
INN,FRA
KRK,AGP
KLO,SIN
SLC,LGB
STT,SJU
ATL,PLS
ORF,PHL
VIE,LED
LUW,UPG
NAP,BSL
DFW,MSY
HRB,XIY
HET,NKG
KBP,FCO
GIG,CLT
MEX,PDS
SDF,ORD
DFW,GSP
CPO,CJC
SLY,NOJ
LZY,CTU
SAW,DIY
YTS,YTZ
IST,MXP
TXL,AMS
SIN,PER
LIS,PDL
LCA,ATH
FRA,XRY
IKA,LHR
SLP,CUN
BSL,CDG
SXB,TLS
VIE,FCO
SDU,CGH
DUS,VIE
PHX,MRY
PVG,DLC
HND,FRA
LAX,CDG
SYR,JFK
CLE,LGA
INV,SYY
ZAG,BCN
CIT,ALA
THR,MED
CMN,AUH
TPA,LGW
GAU,DEL
ELH,MIA
DLM,BLK
MCO,MSY
PIA,LAS
ORD,PBI
SEA,ONT
TTN,MDW
MPM,CPT
JFK,SDQ
RUH,LHR
COK,DXB
LYS,BHX
ISB,BCN
POZ,BRS
SAH,AUH
FMO,BRE
SEZ,PRI
MXP,CTA
BKI,HKG
IAH,IAD
BSL,PMI
MBJ,YHZ
BVG,BJF
CDG,BLQ
RUH,KWI
NRT,TAO
JHG,DIG
ADD,BKK
PHL,TYS
CGP,BKK
MXP,PRG
CPH,ORD
FAI,ANC
NAT,GRU
JIU,PEK
STN,LPA
FEZ,BCN
CMB,PEK
YPX,YGL
TLV,YYZ
HAM,BCN
SOF,VIE
RAK,CGN
MEX,LAP
ADZ,CLO
PVD,LAS
GOJ,SVX
BRI,CDG
BLL,FAE
CDG,CLY
MEL,LAX
PDL,SMA
DKR,CKY
MUC,SAW
IXB,CCU
BNA,AHN
FCO,ORY
LHR,ABZ
YVR,ICN
KWL,CAN
STN,MJV
PGD,CVG
EVN,VOG
NNG,PEK
HFT,HVG
PEK,JIU
DNH,LHW
BEG,MXP
CTU,LZH
BBI,BLR
GOT,BRU
CNF,SDU
VBV,SUV
SYR,MCO
TRD,BOO
PIT,BWI
ANC,LAS
LEX,PIE
LGW,GIB
NAJ,KVD
PEK,PVG
SVQ,STN
EZE,CCC
CLT,MCO
BOM,IKA
ABZ,MAN
BUR,SMF
YUL,LAX
JED,CMB
INU,MAJ
HKG,KHH
UDI,BSB
ICN,RUH
IKA,FCO
CAI,VIE
JFK,SAN
DFW,TYS
HKG,TAO
MIA,CWB
KIJ,CTS
FRA,JFK
ALC,HAM
GSO,ATL
ATL,SJD
ASB,IST
PIE,LEX
CLE,RIC
BVI,WNR
KWL,HGH
SOC,CGK
HOU,GSP
FRA,TSE
STR,ZAG
BAH,IXE
HNL,BNE
IBZ,SEN
DCA,BHM
GDT,XSC
HRB,NKG
KIV,AER
GYN,BSB
AMS,IKA
NRT,CTS
XIY,XMN
ATL,PHL
OMA,ATL
BEN,AMM
CDG,EDI
ICN,CTU
DXB,BOS
OUA,ALG
KNX,DRW
JMK,LGW
BOM,NBO
BGO,OSL
ATL,BHM
YRA,YZF
BSB,THE
HYA,BOS
FCO,VCE
KUA,PEN
EMA,AGP
BCN,IEV
CTU,KUL
YIW,LYI
BRU,YYZ
BVA,OTP
RVK,MQN
LAX,SJC
MRS,NTE
CAI,BEN
YZF,YSM
FRA,MPL
SYD,TMW
ORK,FUE
PHL,BDA
CPH,GVA
BRU,AOE
NBO,DZA
KWE,LJG
ANU,SBH
BGY,IBZ
SZX,DAX
LIT,DTW
LPL,RHO
RVE,TME
SJU,MAZ
MXP,SVO
BCN,MAD
CGH,VIX
BFJ,CAN
TPA,FLL
MIA,TLH
STN,ACE
NOS,RUN
BRU,PEK
WAW,OTP
MDW,OAK
LBD,LED
KOW,CTU
LIF,TGJ
DEN,ALS
LHW,INC
BNB,MDK
RYG,CHQ
SGN,CAN
DLC,KIX
LAX,OGG
PMI,IBZ
ORD,MLI
JMU,PVG
DFW,MSY
OTP,FRA
OSL,KSU
ZTH,VIE
ZRH,SFO
MSP,MCI
SYX,KMG
GVA,CPH
CNS,ASP
EOH,PEI
MEL,ADL
KUL,HAN
CUN,MEX
ASB,URC
LAX,CDG
NAS,ELH
SEA,ATL
PVG,KHN
ARN,GOT
URC,OVB
IAH,LEX
BNE,AKL
POA,MVD
YCU,LHW
HER,LTN
AYT,LNZ
SIN,MUC
SJC,PHX
AUH,MNL
PUJ,LYS
DMK,CAN
SJU,IAD
LHE,SHJ
LHW,URC
PNP,POM
YUL,VCE
CKG,NGB
DME,UUD
BRU,PMI
BRU,TFS
LAX,PBI
ATL,PIA
LHW,DNH
RMA,CTL
MEX,DEN
SHE,PVG
LED,UGC
UYN,NAY
BSL,MAD
NRT,KOJ
SFB,CHA
FAO,LGW
DUS,AYT
FNC,PRG
AKL,ZQN
MEX,MCO
VCP,CWB
MAN,DXB
WUH,NNG
SJW,WNZ
XBE,YXL
CSX,KWE
ATL,LEX
JPA,BSB
INC,HRB
BLQ,PMI
TPA,PBI
GOT,OSL
SYX,TPE
MDW,PUJ
DME,UFA
BUD,MUC
NCL,VCE
YUL,PAP
CMN,LHR
CMH,MCO
TTN,BNA
WLG,BHE
SAL,SJO
CNX,PYY
PRG,TFS
CLT,BOS
IBZ,VLC
CAN,LYI
FLL,BDL
PEZ,DME
XRY,HAJ
RMQ,HGH
ALC,CWL
HUY,ABZ
JED,SAH
TFS,LGW
JRO,WIL
SFO,SAN
OGG,OAK
VER,VSA
DME,MRV
SVQ,PMO
ICN,UUS
NNY,CAN
FRA,TAB
NEV,SXM
PDX,DCA
SDQ,MIA
BNA,PHL
UTH,BKK
CGN,MUC
LED,HER
AKL,PER
SJU,VQS
SAV,CLT
CAN,CNX
ESB,VIE
AGP,EMA
BEN,SFA
GLA,FCO
FCO,CMB
BHX,PFO
HKG,SFO
DFW,PTY
SIN,TSN
PEK,DXB
ATL,MDT
RAI,CMN
SLC,JFK
HAK,NGB
EVN,FCO
IAD,ADD
IAD,SAN
DEL,TAS
SWA,CSX
UYN,PEK
SHE,LYI
ADD,KRT
NGO,BKK
MAN,WMI
INC,XIY
CHQ,VNO
ATL,BQK
BKK,NNG
NSK,OVB
NRT,DLC
HAV,LAD
KWL,CTU
SMF,GDL
ICN,XMN
BAV,CGO
TIA,VCE
HGU,WWK
SSH,MAN
DME,KRR
BND,IFN
YEG,EWR
SZB,LGK
PHL,MAD
BRU,PMI
JFK,SYR
SHA,XMN
CHC,WLG
MHH,MIA
LAS,LAX
YEG,YXJ
GIG,SLZ
HGH,SWA
CUN,SCL
CTS,HKG
DAX,KMG
DFW,SLC
KBL,IST
PAT,CCU
INH,VNX
STL,JFK
EGM,HIR
LGW,FCO
SHV,DFW
BTJ,PEN
BEY,FRA
SHE,CGO
MRS,RUN
YUL,ORD
AHO,OTP
KUL,CDG
ATL,IAD
MPL,CDG
CMN,OXB
SGN,PUS
FCO,TLV
ZUH,CGO
RHO,AOK
DFW,CHA
SZX,JDZ
TAO,TPE
JED,MCT
GMP,KPO
NBO,FBM
DLA,BRU
EWR,BOM
PMI,HAJ
KHV,UUD
TOS,ALF
BPN,UPG
KRK,NYO
KMG,DLC
BKK,DME
LED,YKS
SEA,YKM
TLL,IST
MJZ,IKT
SHJ,DME
FCO,KIX
JAC,DEN
WAW,BEG
ICN,CRK
FOC,SYX
SEA,CLT
MSA,YXL
GLA,ACE
CGN,OSL
DXB,ATH
LIM,CJA
CMN,BCN
LHR,DEL
PEK,KHN
MXP,OTP
BUD,BCN
AYT,CPH
MCI,PDX
HET,CAN
MRU,DEL
PWM,JFK
MPH,MNL
ATL,MGM
TXL,CPH
SKZ,ISB
NRN,FEZ
VGO,MAD
BIL,SLC
BDL,TPA
AMM,BEN
LED,UGC
YEG,SFO
AYT,PAD
ZRH,RMF
TAO,CKG
MUC,SPU
KUL,HKT
VKG,SGN
TFS,OPO
ZAG,DBV
UDI,GYN
IBR,PVG
PVG,NNG
FRA,YYC
TPA,BOS
YNT,SJW
EWR,SAL
DTW,PVG
HOU,BWI
PEK,TYN
MAO,GRU
EMD,BNE
KBP,KGD
TPE,CAN
JCB,CFC
GLA,KGS
ATL,SRQ
WAW,TLV
DLM,MUC
MAD,PHL
NUX,UFA
AMS,CPH
MCO,BQN
HRB,OHE
ZUH,CTU
DEL,CCU
PHX,ATL
CDG,ORD
CGN,PUY
CLT,IND
MAN,MCO
TPA,GRR
TSN,XIY
MSY,PHL
KZR,IST
KWJ,CJU
FOC,DLC
TUL,MIA
PMO,FCO
PNH,BKK
MSY,SLC
SFO,PHX
PTY,IQT
FRA,OTP
CGK,JED
LHR,NRT
TSF,CMN
SHE,NKG
CGO,DSN
POL,BEW
BWN,MZV
LGW,MSQ
CLT,AVL
KMG,TCZ
HRB,TNA
OSS,KUF
PLS,EWR
KTM,LXA
VNO,IEV
STR,ZRH
BKK,USM
CAN,DAC
KUL,KIX
BRI,FCO
SJO,FON
GLA,CWL
SAL,SFO
AGP,LBA
OAK,SLC
EDL,NBO
LAX,PPT
ARN,FCO
GCK,DFW
NYU,MDL
VNX,JNB
MIA,CDG
LCG,LIS
MUC,MAN
KUL,TPE
NCE,NCL
GIG,EZE
HKG,NAN
AJA,LYS
SCL,CDG
HRB,DLC
FUK,NRT
WIC,EDI
MSP,APN
HKT,SIN
SIN,ICN
VKO,FRA
CCU,DAC
HET,PEK
CLT,CVG
CMN,ORN
FEG,DME
ISG,KIX
TAC,MNL
SFO,YYC
CUU,MEX
ABJ,BRU
LHR,HEL
HBE,RUH
CXB,DAC
MEX,VSA
YGV,YZV
CUN,ATL
KEF,CPH
DUB,LHR
ANU,UVF
SAN,MIA
BOM,BHU
YZS,YUT
CTU,CSX
ITM,KMI
OPO,ZRH
CDG,ATH
TYN,HAK
NGB,SWA
AMS,CPT
WDH,JNB
GCI,DUS
ATL,DTW
CMH,CLT
PHX,ATL
NCL,ACE
PVG,KMG
POM,BNE
CKG,SIN
YZF,YEG
PDX,NRT
ATH,SPU
YEG,YMM
SJU,FLL
TNO,SJO
BZN,ORD
CAN,CKG
NTE,MAN
KRR,TLV
SXM,CLT
BOG,UIO
TLV,LTN
NKG,SIN
SVQ,LIS
PGU,THR
DXB,SIN
GRO,LPP
BSC,EOH
XUZ,LYG
TYS,ATL
PHX,SJD
BSL,PRN
PRN,TXL
ATL,MLI
FLR,PMO
DUB,ACE
ICN,CTS
MAA,TRZ
KUL,CGK
NTE,TUN
PVG,BHY
KBR,SZB
REP,LPQ
DUB,BIO
LJU,SJJ
ATL,IAH
CEK,LBD
CLT,CHO
ADL,BNE
SDJ,ICN
VVI,LIM
TUN,MRS
CPH,GVA
JLR,DEL
ZRH,HAV
QSF,LYS
CGO,HET
PUS,KIX
LAX,MSY
EBA,FDH
BSB,MCZ
DMM,YNB
TXL,FRA
CLT,SJO
VCE,HAJ
FLL,DEN
LJU,CPH
KIX,ISG
VIE,FNC
CIU,DTW
LHR,DFW
NTE,SVQ
SIN,UPG
GRW,TER
PHL,HPN
MTY,TLC
HNL,PDX
HOF,JED
ENH,WUH
SYD,HKG
BDO,BTH
RAK,MXP
PMR,AKL
BEL,FOR
POM,MXH
TLS,DUB
SKK,OME
FTA,TAH
VLI,TAH
IND,CUN
AMS,IST
FNT,MCO
NSI,CMN
HFE,CAN
ALG,MUW
DXB,KBL
MSY,FLL
JFK,VKO
VCP,PPB
BSL,FUE
DUB,SEN
LAX,GDL
YZF,YYC
ZAD,WAW
POS,SLU
GRU,PFB
PMI,ILD
BVB,MAO
MBJ,IAD
MXP,LED
ESB,TZX
SHA,SZX
JNB,ZNZ
SYZ,IST
ZRH,ACE
DLA,NSI
OAK,DEN
KWL,PEK
ATL,LOS
SIN,FOC
LTN,ABZ
SLC,PHX
YYZ,VRA
OSS,SVX
SSA,VDC
ORF,ATL
AUS,DCA
NCL,RHO
SHA,NAY
SMF,DFW
IAH,EWR
CLE,MKE
MSQ,BEY
CGQ,NKG
PDX,SBA
NNG,XIY
ADD,KRT
SYD,SIN
ISB,JED
PHX,SAN
NCE,DUS
CVG,MSY
ORD,EWR
CAI,CMN
SKB,ANU
EMA,MAH
KLU,CGN
DTW,CHS
PEK,SVX
MIA,MAR
MEL,DPS
BNA,ATL
DTW,GSP
DEN,MOT
JAX,ORD
ATL,MYR
