source_airport,destination_airport
SFO,PHX
DTW,YYZ
YYZ,MIA
CKY,DKR
NGB,CKG
CGO,HET
GUM,SPN
BLL,AMS
BOG,CTG
HAU,ZAD
CWL,AMS
PMI,ILD
OMD,WDH
BKK,AMM
CFU,BRS
TFS,LGW
PNR,BZV
KGS,KRK
BDS,MXP
TNA,HRB
OKA,KIX
DEN,EUG
LHR,YUL
KEF,CDG
FRA,MCO
HAM,NAP
HGH,RMQ
MDW,TPA
LJU,WAW
STR,RLG
PRG,FRA
BRM,CCS
ORY,JFK
PLS,JFK
UPG,SIN
PEK,GMP
CEB,BXU
CTU,SWA
GRJ,JNB
BHD,SOU
DCA,MEM
KBP,ALA
PFO,EMA
MEX,CTM
HAS,DMM
SHA,GMP
NNG,HAK
AUS,ORD
NJC,HMA
AUS,JFK
CGN,SAW
BKZ,MWZ
BQS,KHV
RUN,NOS
TUN,MLA
EZE,FLN
POA,IGU
PRG,AMS
YUL,PUJ
YKS,SVO
URC,LHW
CDG,MRS
MUC,ZAG
LUX,DUS
YGX,YTH
LGA,RIC
RMQ,HAN
AHO,BLQ
DLM,BRS
BOS,LGA
DEN,MKE
STR,HDF
DPS,SYD
SEA,OAK
LXA,NGQ
UET,LHE
LHR,KWI
FRA,PRN
LPL,LIS
SZX,YCU
CDG,PUJ
URC,SHA
VNO,LTN
ORD,DCA
AMM,FCO
STR,DUS
BUD,BCN
LHW,TYN
AMS,PUJ
CGN,SJJ
KWE,HGH
ORY,SOU
IBZ,HHN
KUL,BWN
LAS,LRD
SKT,SHJ
DEN,EUG
ATL,BTR
HLA,CPT
TRD,NCE
SPU,BEG
MME,ABZ
SHJ,IXE
SDQ,SXM
TAO,TSN
KEF,LGW
MSN,CVG
DXB,ADE
TXL,NUE
MAD,ZRH
IPL,BUR
MPM,CPT
EWR,PDX
ICN,AUH
ARN,FAO
INC,PEK
ATL,CAE
BTR,DFW
PMI,LNZ
TUK,MCT
ATL,IAH
BSL,CPH
AZO,MSP
MVD,GRU
AMM,DWC
FRA,TUN
CDG,SVX
BOG,PUU
IPA,VLI
CGO,CKG
ICN,JFK
MAN,IBZ
MCT,ZRH
HOU,PHX
CMB,SIN
OTP,SOF
SMF,LAX
LGW,JED
SJO,PJM
DKR,LPA
RNA,IRA
BCN,AMS
ATH,JNX
GNV,CLT
SKZ,ISB
GUM,SDJ
MXP,FCO
BKK,KKC
GOT,LGW
ZQN,AKL
PDX,JFK
NCE,BRU
OUA,ADD
PIK,CIA
SJU,NEV
CLO,BOG
XIY,URC
SZX,NGB
MIA,SXM
MDW,DEN
NGO,OKA
DMK,WUH
NDR,BCN
YMN,YSO
CLT,FAY
ORD,ROC
EGC,EMA
GUA,SAL
TXL,VNO
DAT,PEK
FRA,LPA
SZX,TYN
PRG,AGP
BRU,HAM
BHM,ATL
XMN,NNG
LAD,FIH
LFW,ACC
SEA,ORD
PDX,ABQ
ORD,SEA
TPA,PBI
BFJ,SHA
AGA,BRU
NDJ,KAN
DME,NYM
MFM,XMN
FRO,OSL
TLS,LHR
DWC,KUF
MAN,REU
BLQ,CDG
KMS,ACC
DLC,NGB
CDG,HKG
DME,NUX
MUC,EWR
YNO,YRL
VLC,TSF
OPO,BRU
ATL,PIT
ZAD,BVA
YYZ,AMS
SFB,HGR
GOA,OLB
DEN,SJC
MTR,BOG
SJD,DFW
JJN,TPE
LHR,SFO
CPH,FLR
BOG,MIA
YYC,YXC
BBI,CCU
CAN,CZX
IBZ,BOH
BZV,FIH
HRL,DAL
MRS,OPO
YPJ,YTQ
EYW,TPA
FUE,PSA
DTW,MCO
TTE,MDC
JED,HBE
LJG,KMG
MBA,IST
NTL,BNK
YEV,YUB
FRA,ZRH
PVG,CSX
ECP,BNA
AZO,ATL
PAD,MUC
KMG,TSN
YVR,LAX
PRG,FRA
ORD,CUN
EDI,BRS
LCA,RIX
RIY,SCT
BLI,OAK
BOM,JNB
CKG,CSX
YEK,YYQ
LPA,ACE
SAL,BZE
HGR,IAD
MDW,BNA
FCO,PRG
SAN,DFW
ORD,YYC
ALC,BRS
TYN,SHE
EDI,LHR
DLU,KMG
CUN,CVG
DEN,DDC
PMI,HAJ
POP,CDG
JER,NCL
JZH,CAN
YQT,YFH
KHI,IST
CPT,GRJ
NGO,PUS
BHX,SNN
PER,KNX
MCY,MEL
TXN,SHA
WDH,SDD
HEL,SVX
OSS,SVX
BKI,SDK
DLI,HAN
HIJ,CTS
MDW,OKC
ABJ,LOS
LZH,CTU
SJW,KMG
YNT,ICN
GRU,LIM
JNB,CPT
ADL,PUG
LIM,VVI
CNX,BKK
TAO,KHN
NGB,LJG
PMO,TXL
TAO,XIY
CTU,NRT
VCL,HAN
ILM,LGA
SIN,SYD
EBB,BRU
PER,BNE
AMM,DXB
UUA,LED
SDJ,CTS
ILM,LGA
SXM,CDG
SIN,JOG
DWD,JED
CTA,CPH
AWZ,MHD
CPH,ORY
FCO,OLB
XIY,TXN
SKG,FRA
ORD,DFW
GRO,CAG
SEA,PSC
NGE,NSI
ICN,HAN
LJG,JHG
CPH,DUS
XMN,TAO
LPA,BRS
IOM,MAN
PVG,KUL
HUH,RFP
SLC,MDW
PDX,LAS
NRT,TPE
LAS,LAX
MEL,SIN
DXB,LKO
LEJ,MUC
ICN,MYJ
ASB,ATQ
PVG,PUS
GSP,DCA
MGW,IAD
MCT,KHI
TYN,DAT
FRA,GVA
MEL,OOL
BCN,CPH
SJD,DFW
WRO,STN
MSY,PHX
AUS,DFW
PSA,STN
PSP,SEA
MEL,HBA
FKI,GOM
AFA,LUQ
PER,DXB
DUS,CUN
NNG,WUH
PVG,KWL
CBR,BNE
BKK,NRT
EWR,PVG
GRU,MAO
NAY,BAV
YEG,YOP
TRV,SHJ
BNA,CMH
SEA,SJC
ICN,DXB
ORD,ELM
SOU,LIG
MED,SAW
VVO,UUS
LYS,LHR
SSA,AJU
LGK,PEN
DUS,BHX
GOT,IKA
GLA,LHR
CTS,HND
SAW,BEG
PSA,MLA
TFN,BIO
PDX,SLC
DLH,LAS
CDG,BRU
ADL,SYD
FOR,SSA
BNE,BKK
FLR,LCY
KWI,MHD
HRB,SZX
PEK,DSN
ATL,AUS
MSP,MDW
SIN,FUK
ATL,JNB
MEX,ORD
TZX,IST
HGH,KWL
MAD,VGO
EZE,IGR
BCN,NCE
LAS,MAF
KMG,KHN
CLT,PHF
CSX,KHH
HAN,FRA
LAX,CVG
MUC,GWT
HET,CSX
AUH,SIN
PMI,ORY
REN,DYU
JFK,MAD
XIY,XMN
NGB,SYX
TTN,CVG
TXL,AYT
TGU,PTY
DXB,KJA
MEX,PVR
USK,UCT
HEL,DME
SNA,MEX
DUS,HER
MAN,CIA
SEA,ATL
LIN,ORY
CNS,RAB
OTZ,DRG
NKG,CSX
TPE,NGB
OAK,DEN
AYT,ERF
WDH,CPT
WUH,XMN
EIN,CIA
GRU,CGR
NAY,CTU
SYX,KWE
FRA,JED
CCU,SHL
CGK,PDG
GSP,ATL
AMS,SXB
IND,EWR
HAN,PVG
KMG,WUH
YFB,YGT
LIL,BOD
SKG,NYO
ALB,ORD
YYZ,LAS
DUS,DME
CGO,KWE
DUS,NRT
AUH,LHE
CLT,ATL
FRA,KBP
PEK,KWL
CLT,GSO
YYZ,LHE
STR,ALC
ALG,MAD
OVB,SVX
MUC,SBZ
JNB,RUN
ICN,CEB
PER,DXB
GAL,KAL
MCO,IAH
BWI,PWM
CCU,IXB
PVG,TNA
MTY,CUU
KLO,TPE
AKL,APW
TAB,POS
MUC,GDN
YUL,PTP
LHE,AUH
SYR,ORD
ORY,NCE
PRG,KBP
HRB,YNZ
CAN,CAI
JFK,KIN
SUB,DPS
CGK,SIN
BLQ,MAD
ACX,KWE
CIA,CHQ
KMG,TAO
PMI,CGN
SZX,YTY
MEL,LAX
VKO,IEV
KUL,TPE
CAW,VIX
BNE,HKG
VIE,VLC
LIS,ARN
ORD,AMM
MLA,RIX
BSL,PRN
AYT,STR
SIN,MAA
BCN,BIO
OSL,AGP
YNJ,CGQ
BDA,ATL
TAS,VOG
MMY,HND
SAL,ORD
GYD,MXP
KBL,DYU
RIX,AMS
JZH,CTU
MRU,ORY
MSY,MCO
FRO,HOV
HSN,XMN
ORD,IND
TFS,KBP
YKS,CKH
MAD,HEL
BDO,SUB
MUC,LPA
SXF,CPH
SVX,CDG
FRA,SOF
GRU,JFK
CGK,JOG
LRR,SHJ
PSA,GSE
PHL,PHX
SHE,TYN
CKG,SYX
CAI,CPH
CGB,MGF
DTW,MDW
CDV,ANC
IQQ,SCL
AGA,MAN
TUG,MNL
SUF,MXP
KWL,XMN
KWL,HGH
PUS,KIX
FRA,JFK
LUN,WDH
BAH,MCT
ZRH,RIX
LTN,KIR
MCO,YYZ
RIX,HEL
DUS,FLR
MBJ,DFW
JNB,MUB
FRA,PVG
OUA,BRU
MHD,ACZ
CDG,MUC
BCN,HEL
JOI,GRU
SYX,CTU
CGB,GRU
BND,THR
KWI,JED
PEK,JDZ
UPG,DPS
LHW,CGO
HOU,TPA
CLT,SXM
MCI,STL
BRE,LPA
LAX,FLL
JFK,TXL
BRU,LIN
AMS,CMN
ATW,ATL
KRL,HMI
MAB,AUX
YYZ,JFK
EIN,DUB
BIO,PMI
TEN,SZX
FAR,PIE
RUH,GIZ
NRT,SVO
LIS,VCE
CPT,DUR
CPH,AES
MED,AMM
SZX,HGH
ANC,ORD
PUJ,PTY
AMS,LIS
MXV,ULN
CLT,ANU
ORY,HEL
SAL,LAX
TAO,KMG
SNN,FAO
LGA,ATL
PRG,HEL
ORD,BOS
SYD,WLG
SHA,PEK
GNV,MIA
BUR,SEA
KHH,SGN
ONQ,DTM
DEN,PHF
GDL,ATL
MEL,NTL
KUL,SDK
FCO,NCE
CLT,PDX
EWR,GSO
GAU,IXB
XMN,HGH
FMO,STR
BOG,GYE
BOS,ORD
BOG,LET
TYN,CTU
TMP,GRO
SEA,EWR
SJW,SHA
JYV,HEL
DLC,CIF
NGO,BKK
DLC,XMN
IST,JFK
AOI,DUS
HOG,FRA
NBO,SAH
BLR,MAA
ZRH,TLV
CPH,VIE
BGY,PMO
PEK,FRA
MCT,RUH
GEV,KRN
JFK,FLL
ICT,ATL
SHJ,SYZ
MSP,LHR
MDW,SAT
BKK,NRT
ATL,CSG
PHL,MUC
VIE,IAD
LGW,LCA
TLV,DNK
SVO,HKG
OSL,PRG
VIE,TLV
KRT,SAH
ENE,LBJ
ANC,SEA
TLS,FCO
GDN,SVG
AMS,SIN
UIB,BOG
FLN,GIG
LGW,FUE
AKN,ANC
YBL,YQQ
BIO,STR
AMS,VLC
ICN,IAH
PVG,TPE
RAK,BRU
LGW,HRG
SEA,MCO
ORY,TFN
YDF,YHZ
FRU,SVO
ARN,CTA
BLR,PNQ
SSJ,TRD
SVX,LBD
YYZ,YWG
DXB,TRV
PNH,SIN
AGP,SCQ
SJU,MIA
SJC,GDL
BVC,SID
EMA,DUB
STN,ATH
KEM,HEL
GET,PER
TXL,LHR
LGK,SIN
YXN,YRT
VIE,TLV
GOP,DEL
IBZ,MAD
URC,WUH
GTE,CNS
FCO,LGW
HMI,KRL
NGB,CSX
CTS,ICN
RHO,LEJ
NTE,FEZ
DEN,LGA
WVB,JNB
KWL,FOC
MSY,BNA
ZRH,HAM
GUA,SJO
BVC,RAI
VVO,PUS
DCA,ORF
LGA,CVG
BVA,GDN
BOG,UIO
HND,HNL
LGW,RIX
PVG,CKG
JFK,VIE
PEK,SEA
VIN,TLV
KTT,HEL
AKL,PPT
MIA,ATL
ISG,TPE
ALC,MAD
ATL,MCI
FLW,PDL
TUO,WLG
YEG,DFW
PHL,SLC
MAD,PMI
FSM,DFW
GVA,NCE
ANC,DEN
ATL,GDL
IST,ISE
BAZ,MAO
CGO,TPE
MLB,CLT
VCP,SDU
MJT,SKG
AYT,BRS
BMI,ORD
TDX,BKK
DEL,CCU
RCM,JCK
ABJ,LOS
DME,OMS
VCE,PRG
OOL,NRT
CTU,NGB
PVG,TPE
SKT,ISB
AGX,COK
RUH,FRA
DME,OSS
RIX,OSL
MSP,SBN
KRS,GDN
CGQ,HFE
YQZ,YWL
NCL,BCN
ZAD,WAW
PVG,MFM
KZN,TAS
SIN,SWA
ZRH,GVA
PLS,CAP
ATL,AUS
SKG,SXF
PEK,AOG
TBZ,MHD
VLC,LIS
MAB,BEL
LGW,RAK
DCA,PNS
FKS,CTS
BZV,COO
YWK,YZV
CLE,LGA
CMN,SAW
SHA,ZUH
ETH,TLV
BCN,AMM
AMS,MAD
NKG,SYX
TYS,EWR
HND,SHM
ICN,ROR
SHE,HGH
OTZ,ORV
PHX,HOU
BHX,CDG
CEI,BKK
HGH,CTU
AMS,DMM
XIY,DSN
ELQ,DXB
IGR,SLA
MUC,PRN
HKT,SIN
PLS,DFW
TAO,YCU
BOM,NBO
RHO,BGY
FAO,GLA
MNL,TPE
DCA,AUS
LCA,ODS
PMI,DSA
DPS,BDO
AMS,DFW
KWL,CKG
CUN,ATL
MNL,LAO
ELS,PLZ
MPL,NTE
DLU,CTU
ISB,MED
LHR,DEL
STL,LGA
SFO,LAX
DUS,VCE
VCE,REG
XIY,WUH
WUX,SHE
BUR,SLC
VAW,KKN
CCU,KUL
SHE,TPE
MUC,TFS
LIH,OAK
LPA,MAD
DME,TXL
MOL,KSU
IND,JFK
LPL,BCN
AGA,MRS
PBD,BOM
SGN,PQC
ATC,NAS
MAD,HEL
MAD,SPC
DLY,VLI
SOU,NTE
MEL,CHC
RIC,BOS
NAO,SZX
KUF,TAS
KIJ,ITM
MAD,LAX
VFA,BUQ
STN,OVD
MCO,YQM
KKJ,HND
CPH,SFJ
TPE,REP
SFB,BMI
YYC,YQR
AUH,IAD
ALB,MSS
FLL,ATL
TRN,STN
TXL,DME
HND,ISG
TFS,BGY
CDG,BOS
ORD,MKE
KHN,NAY
DFW,EWR
BKK,KUL
NKG,FOC
ACC,ADD
SCL,CPO
RVT,PER
AMM,BOM
HKG,FRA
PHX,HMO
LHR,LAS
ATL,HPN
DUB,CPH
LGA,ATL
NSI,DLA
PEK,ORD
JMU,PVG
HNL,ICN
PRN,MUC
MMB,CTS
ROB,FNA
WUA,XIY
MLA,PRG
AUS,ATL
CZL,GHA
KSH,THR
BJL,LPA
SHA,HKG
ORD,LAS
UIO,HAV
AER,KRR
FAI,GAL
EBB,IST
HFE,TAO
LGA,ORD
PVR,TLC
BJV,ORY
CDG,ABJ
CAG,FKB
AMS,MAN
AMS,YUL
YBC,YWK
ASU,AGT
CIK,FAI
FRA,HEL
DEN,CVG
STR,STN
NCL,BHX
MAN,LHR
DEL,KWI
NAP,TXL
DEL,IXR
CMI,ORD
SPU,DBV
HBA,MEL
LBD,URC
DIE,NOS
EVN,IKA
CUN,YUL
FUK,ICN
DFW,MOB
CPH,MAN
LUX,MXP
ADD,KWI
AJA,ORY
YYZ,YYT
MSY,EYW
FRA,YUL
VKO,AYT
SGF,ATL
YYZ,CCC
DEN,MSY
NRT,ICN
KUL,SIN
PVG,YVR
SXB,MPL
SLM,BCN
MXP,MUC
VIE,CDG
CCJ,AUH
LAX,FCO
SUB,UPG
AYT,CGN
BUD,KRR
HEK,HRB
ORK,ACE
YYZ,ATL
MSP,AMS
WLG,SYD
ATL,CHS
POM,NRT
BOM,IXC
VCE,PNL
PUF,MRS
BUD,SVO
PHX,IND
CTS,HKD
FRA,OVB
CTU,HKG
LIS,PXO
IST,PRN
CMN,AUH
THR,AWZ
WNZ,XIY
WUH,XMN
MED,ELQ
SEA,DFW
KMG,XIY
PBI,EWR
SYD,AUH
PEK,WUH
SZX,SJW
SDF,MDW
DBV,VIE
TRW,INU
CGO,RMQ
BNE,SYD
HAK,HGH
VLC,MRS
IPH,SIN
AOK,ATH
YMM,YYC
JED,BOM
ERC,IST
CKG,XIY
EWR,YQM
MKE,DFW
ATH,SPU
BWI,CVG
HKT,BKK
GYE,LIM
FOC,PEK
JMK,LHR
TAO,ICN
JFK,SAL
DEN,TPA
BRI,BCN
BMI,ATL
KMI,FUK
RAK,BRU
TSA,TSN
OSL,TOS
MPM,INH
LIS,FRA
ZRH,CGN
DMK,NNT
SHE,TNA
TJM,SLY
WMI,EIN
ABJ,OUA
ABZ,LBA
JDO,GRU
PTY,SJO
HRB,TSN
KHV,DYR
DCA,ALB
AKL,OOL
LUK,CLT
DND,STN
LPB,SRE
SYX,XMN
BRS,ALC
MRS,BOD
CRL,BEG
TUS,ATL
WUH,SZX
WNZ,PEK
CNX,SIN
KMG,DAX
AJA,NTE
OSR,STN
TLV,EWR
YXL,ZPB
MIA,MEM
JED,CDG
XMN,ZUH
UIO,ETR
WAW,FRA
CRL,AOI
MJV,BOH
NCE,VIE
MUC,SPU
BOG,MEX
SSH,LGW
HAK,CAN
NBO,LVI
LBA,NCE
BEW,POL
MLB,ATL
TRN,BRU
ERS,NDU
MEL,SIN
ORD,SGF
DME,UUA
GRU,MUC
CJU,XMN
MEL,SIN
XMN,KUL
AMS,ARN
JHS,JEG
LAX,ABQ
NUX,TJM
KIX,GMP
TFS,DUB
STN,LPA
ELP,ORD
TIJ,PBC
BDL,ATL
ROS,AEP
CDG,FCO
HER,MRS
BRU,CMN
DFW,BNE
CAI,DAR
OME,WAA
EXT,RNS
AMS,PRG
WTK,KVL
CLT,DAY
ZRH,BOS
SLU,FDF
NGO,NRT
OMA,CLT
VCP,BSB
KLO,ICN
GCM,IAH
CLT,PGV
CPH,ADB
CAN,HRB
DEL,TAS
TYN,BAV
GJT,DFW
FAO,CGN
PEK,FOC
ORY,LPA
ADD,SSG
IAD,SJU
CGK,BKS
SHA,TSN
OMH,MED
NTE,LYS
MDC,SUB
ATL,MIA
BCN,CMN
RIC,DTW
MNL,PVG
BCN,HAM
WUH,XNN
NNG,XMN
AMS,KGS
SWA,KWE
LHE,MED
MRV,SVX
LGA,MSY
BDO,PKU
ZAG,FRA
BNE,AKL
MOV,BNE
JFK,GND
STR,SJJ
SAT,TPA
RSW,DCA
LIT,BWI
MSY,ORD
ACC,ABJ
RAK,NTE
LPA,TFS
LUX,MAD
ORF,ORD
URC,KRL
EDI,MLA
MIA,MSY
KBR,BKI
DME,OSS
SJU,CPX
TNA,HET
YOW,YYT
TFN,AGP
PKN,SOC
SVO,HAJ
PMI,BRU
MAH,PMI
MCI,PDX
HKT,CTU
LIN,REG
KWI,CGP
NGO,SIN
KMG,CCU
ZLO,TIJ
BCN,LGW
SFO,GDL
KRR,TAS
HAM,BRU
HAN,BKK
BNN,OSL
ALA,PPK
MAD,BOS
LAS,LHR
KIX,BKK
NCL,FCO
YBL,YQQ
NNG,FOC
DUS,CTA
YEV,YSY
KOS,REP
IST,ECN
CGO,CGQ
LAD,SPP
GOI,MAA
KHH,KMG
KGS,AMS
CNX,RGN
LED,VIE
ABJ,OUA
NYO,BEG
MEX,ZLO
TPA,PHX
AMM,TLV
XMN,ZUH
HPN,PHL
DXB,JED
MIA,FCO
SOU,AGP
SYZ,KER
LNB,VLI
FRA,FNC
ORN,ORY
ATL,PNS
HAV,NAS
VIE,MAD
TRV,MAA
ALC,LGW
RGI,PPT
JED,ADE
YYZ,SXM
OLB,VIE
DUS,GVA
BKO,ABJ
COK,MLE
YUL,IAD
PVG,SYX
LOS,DLA
BOS,DFW
SJW,KWL
LYG,CTU
IST,NAP
HKG,HAK
BVA,RYG
AMS,VXO
DEL,VIE
MNL,CGK
BSB,JPA
WUH,LHW
OSL,AAL
STN,PIS
FUE,DUB
MDE,LIM
UNG,POM
XUZ,DLC
CAI,LCA
DUS,AMS
UDI,BSB
PVG,KMG
TAO,HRB
JNB,MGH
DRW,GOV
PZU,KRT
PMO,BRI
GDL,CEN
STR,DRS
MAD,LEI
DAT,CIH
MCG,NIB
URC,YIN
VIE,LHR
SUB,BDO
CVG,JFK
YUL,FDF
CUN,TRC
PDL,AMS
PUS,HGH
OKA,NRT
HBE,TIP
SLU,SVD
BKK,PUS
BDH,DXB
NTX,BTH
CPH,BRS
FRA,BCN
OSL,AMS
KWL,BKK
REL,AEP
ORY,CFR
TNA,LHW
DUS,MAD
ISP,PBI
LCY,RTM
FLL,SJU
FUK,ICN
SVQ,ORY
SXF,BUD
CMN,JED
FUK,KIX
ISG,OKA
NAN,HIR
RDU,TTN
PIE,LCK
LJG,JHG
BYC,TJA
JOI,POA
MUC,LPA
KIH,DXB
MEX,CUU
HAN,HND
STL,IAH
PHL,AUA
CPH,TRF
SHE,JMU
KWL,LJG
WAW,PRG
ITM,NGS
RIC,MCO
SKG,BGY
AUA,BWI
HOU,MCO
PHL,MYR
BLQ,LYS
HRB,HGH
MGZ,TVY
MFM,KHH
FAO,EMA
TNA,HRB
SEA,MIA
ICN,ALA
CPH,SIN
ATL,PHX
POA,CGH
MAN,KEF
MKE,LGA
HKT,KUL
LPL,POZ
PVG,CKG
ICN,ATL
IND,LAX
GRU,ROS
THR,PFQ
FAO,BRS
MMX,BMA
SHE,PEK
BKK,KMG
LCY,ANR
MXP,BUD
VIE,AGP
LIL,FUE
CNJ,ISA
CXB,DAC
CPH,IST
HEL,PVG
MIA,GSO
YMO,YFA
AAR,AAL
KIX,KUL
EEK,BET
NRT,SGN
STN,TFS
VIE,AMM
TBB,HAN
BLR,CMB
SWA,CTU
GDL,CUL
LAX,ZLO
SLC,SAN
LEX,CLT
APL,NBO
KHV,BQS
KBP,MUC
SCW,SVO
TUP,GLH
REC,CNF
GRR,DTW
FRA,GRU
CEB,HKG
CLE,DTW
TPE,NGO
PGF,CRL
RYG,KRK
SHA,PEK
RSW,TTN
PMO,MXP
CMH,ORD
FRA,SPU
STN,OSI
BHD,ABZ
BSL,BCN
BLR,IDR
YYC,LAS
DEL,BLR
PRG,VNO
BNE,SIN
GRU,MAD
LAX,MEL
HKG,ICN
URC,KWE
AGP,LGW
CPH,YYZ
GAU,DIB
SSA,CGH
SZB,KBR
AMS,RIX
HKG,USM
IAH,ATL
PEK,JXA
SVO,AYT
TXL,ZAG
DME,DOK
ZRH,VLC
HNL,SFO
KRR,TLV
CGN,FUE
NNG,FOC
MED,ISB
FCO,EZE
ATL,MSP
NRT,SHE
CDG,HEL
CGQ,TNA
CTU,WUH
BIO,BRU
SIN,BNE
BDO,SUB
PVG,KIX
MCO,ATL
PVR,LAX
CGN,TFS
SGN,VII
RHO,ATH
BOM,DXB
GRZ,PMI
COK,MAA
AUH,BSR
TAO,CGQ
TIV,LED
LDH,PQQ
KHH,PUS
ORF,IAD
HGH,CSX
MNL,TPE
DFW,COU
JFK,AUS
LGA,GSP
ANU,SKB
DUB,CIY
ATH,BEG
TPE,CTS
PVK,MUC
KHI,YYZ
JED,LHE
HOU,BNA
AEP,EQS
IFN,THR
AMS,FAO
BOS,ISP
AUH,DEL
AEP,ROS
FRA,ARN
IST,MAD
KHH,FOC
SAF,LAX
MEX,SJD
MCI,MCO
BOB,HUH
GOT,AAR
FRA,DXB
CEB,DVO
HGH,FUG
LOD,LNE
OKC,DFW
BVA,CAG
VCP,FLN
GYS,SZX
YWG,YQR
BRU,JFK
TNA,WUH
YCB,YZF
ALG,CAI
EWR,SAP
LOP,UPG
CGO,URC
SKX,LED
MAH,BRU
MAD,TLV
ZUH,PVG
GAL,RBY
TLS,ALG
BOD,ORY
XIC,CKG
KUF,SVX
JED,CMN
IST,KSH
BFS,REU
YNT,SHA
AMS,LCY
CNS,NRT
VLN,PMV
ICN,KWL
BAQ,ADZ
AUH,PEK
GIG,DFW
LFT,ATL
PEK,DTW
AMS,ZRH
LED,REN
ACE,ORK
SDQ,ATL
ATH,LXS
TJM,URJ
SNN,EDI
JFK,STI
LGW,INV
CGO,NNG
CUN,MTY
YYZ,LGA
VTE,ODY
LGW,BUD
AMQ,NBX
OSS,IKT
HBE,IST
SZX,KWE
AYT,BSL
TLL,LGW
SUB,HKG
DUD,WLG
SIN,LGK
LRH,EMA
HAN,UIH
IBZ,BGY
KSU,ABZ
ERS,MPA
BLQ,TSR
LKO,DEL
MAD,SOF
MCI,PHL
PUS,SHE
DAL,MSY
PUQ,BBA
HAV,CDG
DED,DEL
SVO,SGC
FCO,SVO
NAS,JFK
JEG,JAV
UUS,SVO
PKU,JOG
GRU,LIM
BDA,LGW
BLL,LCY
BLA,MIA
RAK,CMN
STL,DAL
OKL,DJJ
MCO,PHL
RSW,EYW
SJU,FRA
KJA,LBD
DOK,DME
ORD,CVG
IST,ROV
TBS,EBL
BLQ,AMS
GRU,FLN
YZF,YVQ
JED,BWN
TXN,XMN
JED,MUX
PVG,KHH
SBY,CLT
KGL,LBV
PLU,IPN
CPH,VCE
AJA,AVN
MFM,NGB
ZUH,PVG
MAD,EDI
FMM,CLY
LED,KGD
IAD,MSP
RIX,BUD
DME,DYU
ADD,LOS
JFK,LIM
TLV,NCE
HFE,TYN
SYX,YBP
SAP,GUA
DEN,PSP
LLW,LUN
LGW,ACE
JNB,MQP
CLT,PBI
ACE,NCL
HEL,LGW
IST,WAW
GLA,TFS
CPH,SXF
NCE,BOD
JER,DSA
LIM,CLO
ISB,DMM
IST,MLX
LAX,YEG
YZF,YVQ
HHN,TFS
FKQ,MKW
GSP,IAH
YYZ,YQR
NNG,SHA
YOW,EWR
BOM,VTZ
KUL,PUS
ORD,CWA
NCE,DUB
CUN,MKE
BSL,HAM
MXP,BRS
DEN,CLE
SZG,LGW
VKO,SEZ
BAH,LHR
OAK,PHX
HPN,ATL
FKB,BRI
CVU,FLW
BSB,MAB
ABZ,OSL
BCN,LED
YYT,YYR
ATQ,SXR
ASU,AEP
TXL,CTA
BRE,FNC
ATL,ORD
SZB,AOR
LHR,JFK
PHL,MAN
PDL,OPO
SDV,ETH
HGH,CTU
AAE,IST
JFK,DEL
CKG,CZX
FLL,AUS
TPA,JFK
BKK,CNX
BET,KUK
NTE,FCO
PIA,ATL
OSL,ARN
BLL,BRU
DFW,SJC
FOC,SHA
HAN,SIN
TLV,LHR
PEK,KHV
PEK,HAN
SAL,FLL
HAM,CTA
GRO,RAK
SSA,AJU
RZR,THR
PLW,UPG
JER,BRS
IAD,GUA
LBA,MAH
TLV,SOF
BCN,IEV
CHS,CLT
LBA,MAH
PEK,XNN
AMS,KUL
CGO,TNA
BWT,LST
NIM,CDG
CMN,BKO
DUS,ARN
MID,VSA
MEL,MQL
MEL,HTI
PVG,CMB
ESB,STR
MEX,LIM
OSL,RRS
DEN,TPA
WAW,ATH
MRS,EIN
AZA,GFK
DPS,SUB
TRV,SHJ
FAI,FYU
KMG,ICN
FRA,PRG
SKB,ANU
HRE,LUN
JFK,BOS
SVQ,GVA
NRN,CAG
CAN,KTM
PFO,EDI
TFS,GLA
DME,CSY
CGO,NNG
CNF,GRU
IOM,LGW
MHD,ABD
DEL,DIB
DCM,AJA
ACH,VIE
YIH,CTU
MCT,RUH
NDR,HHN
SFO,EWR
SFO,SAN
BMI,MSP
DOU,CGR
MSY,ORD
BAH,DXB
SIN,DXB
YOW,YTZ
LPQ,VTE
YYZ,YAM
LHR,ICN
DAC,SIN
SEA,BOS
ATH,IST
DAU,UNG
XBE,YXL
TLS,BRU
CDG,MSQ
MQL,MEL
CAI,ADE
NAN,TVU
AMS,SAW
NGB,RMQ
HKG,MLE
ANC,HOM
HEL,ZRH
ATL,CHS
DLM,VKO
HKG,AKL
HND,ASJ
EWN,CLT
IAO,CEB
CMN,VIL
CGO,LJG
LHR,VIE
STR,KVA
CTU,CAN
FDF,SLU
GAU,IXS
AAL,AGP
BKI,TPE
MAD,CUN
HFE,CKG
RSW,MCO
MAD,SOF
ECN,ESB
BRU,LIS
AGP,SXF
YHZ,YDF
JFK,LHR
URC,SHA
YCO,YZF
AGP,HHN
CFU,MUC
ZUH,HAK
KUL,CDG
MDG,ICN
POZ,BVA
SVG,KRK
BHX,LPA
ICN,PVG
LPA,NCL
