iata,long,lat
NAY,116.388000488281,39.7827987670898
CIF,118.907997131347,42.2350006103515
CIH,113.125999,36.247501
DAT,113.482002,40.060299
HET,111.823997498,40.851398468
BAV,109.997001647949,40.560001373291
SJW,114.696998596191,38.2807006835937
TGO,122.199997,43.556702
HLH,122.008333,46.195333
XIL,115.963996887207,43.915599822998
BHY,109.293999,21.5394
CGD,111.63999939,28.9188995361
DYG,110.443001,29.1028
MXZ,116.133003234863,24.3500003814697
ZUH,113.375999,22.006399
LZH,109.390999,24.2075
ZHA,110.358002,21.214399
ENH,109.48500061,30.3202991486
NNY,112.614998,32.980801
XFN,112.291,32.1506
YIH,111.479988,30.55655
GOQ,94.786102,36.4006
IQN,107.602997,35.799702
XNN,102.042999,36.5275
ENY,109.554001,36.636902
UYN,109.590927,38.35971
BYN,100.704002380371,46.1632995605468
HVD,91.6281967163086,47.9541015625
MXV,100.098999023437,49.6632995605468
DIG,99.6772,27.7936
LUM,98.5317,24.4011
SYM,100.959,22.793301
KOW,114.778889,25.853333
JDZ,117.176002502,29.3386001587
JIU,115.801111,29.476944
JUZ,118.899002,28.965799
LYG,118.873611,34.571667
HYN,121.429000854492,28.5622005462646
LYI,118.412002563476,35.046100616455
JJN,118.589996,24.7964
TXN,118.255996704101,29.733299255371
WEF,119.119003,36.646702
WUX,120.429000854,31.4944000243999
WUS,118.000999,27.7019
WNZ,120.851997375488,27.9122009277343
YNZ,120.203056,33.425833
YIW,120.03199768100001,29.3446998596
HSN,122.361999512,29.9342002869
BPX,97.1082992553711,30.5536003112792
DAX,107.4295,31.1302
GYS,105.702003479003,32.3911018371582
LZO,105.392997741699,28.8521995544433
MIG,104.740997314453,31.4281005859375
NAO,106.1626,30.79545
LZY,94.3352966308593,29.3033008575439
WXN,108.433,30.8017
AKU,80.291702,41.262501
KRL,86.1288986206054,41.6977996826171
KRY,84.9527,45.46655
JMU,130.464996338,46.8433990478999
JNZ,121.06199645996,41.1013984680175
NDG,123.917999267578,47.2396011352539
YNJ,129.451004028,42.8828010559
ORH,-71.8757019042968,42.2672996520996
AQG,117.050003,30.582199
SHP,119.731003,39.968102
YCU,111.031388889,35.116391
JGN,98.3414,39.856899
DSN,109.861388889,39.49
SBH,-62.8436012268066,17.9043998718261
ERM,-52.2682991027832,-27.6618995666503
NVI,65.1707992553711,40.1171989440918
QSF,5.32449007033999,36.1781005859
LRH,-1.19527995586395,46.17919921875
AZA,-111.6549988,33.30780029
AKP,-151.7429962,68.13359833
GAM,-171.733001708984,63.7667999267578
HPB,-166.1470032,61.52389908
KVL,-164.563003540039,67.7361984252929
MYU,-166.27099609375,60.3713989257812
RBY,-155.4700012,64.72720337
WTK,-162.975006103515,67.5661010742187
YPX,-77.2869033813476,60.0505981445312
YTQ,-69.9558029174804,58.6678009033203
ARC,-145.578995,68.1147
QOW,7.20602989196777,5.4270601272583
FON,-84.6344985961914,10.4779996871948
TMU,-85.013801574707,9.7385196685791
GVR,-41.982200622559,-18.89520072937
QBC,-126.596001,52.387501
ACR,-72.4083,-0.5833
GOP,83.4496994019,26.7397003173999
HMI,93.6691970825,42.8414001465
WUZ,111.248001,23.456699
GBT,54.4012985229,36.9094009398999
IIL,46.404800415039,33.5866012573242
MQM,40.6316986084,37.2233009338
DRG,-162.76600647,66.0696029663
EGM,157.876007080078,-8.57888984680175
PTH,-158.632995605468,56.9590988159179
TOG,-160.397003173828,59.0527992248535
EGN,22.4671993255615,13.4816999435424
WLH,167.690994263,-15.4119997025
UAS,37.534194946289,0.530583024024963
SKT,74.3638916016,32.5355567932
PDP,-55.0942993164062,-34.8550987243652
WVB,14.645299911499,-22.9799003601074
MPA,24.176700592,-17.6343994141
CKZ,26.4267997742,40.1376991272
MSR,41.6612014770507,38.7477989196777
VQS,-65.4226989746,18.1158008575
GFN,153.029998779296,-29.7593994140625
TRO,152.514007568,-31.8885993958
COQ,114.646003723144,48.13570022583
YAK,-139.660003662,59.5032997131
IMT,-88.1145019531,45.8184013367
AET,-152.621994019,66.5518035889
MTJ,-107.893997192,38.5097999573
PDT,-118.841003418,45.695098877
EAT,-120.207000732,47.3988990784
UKX,105.730003356933,56.8567008972168
OHE,122.43,52.9127777777999
JNG,116.346667,35.292778
DRK,-83.6417007446,8.71889019012
WUA,106.7993,39.7934
PGV,-77.38529968,35.6352005
TEN,109.308889,27.883333
NBC,52.0924987792968,55.5647010803222
IAO,126.013999939,9.8591003418
UST,-81.339797973633,29.959199905396
STS,-122.8130035,38.50899887
PGD,-81.9905014,26.920200350000002
JHW,-79.25800323,42.15340042
SHD,-78.8964004517,38.2638015747
DIK,-102.802001953,46.7974014282
CDR,-103.095001221,42.837600708
AIA,-102.804000854,42.0531997681
MCK,-100.5920029,40.20629883
OLF,-105.574996948,48.0945014953999
ALS,-105.866997,37.434898
CNY,-109.7549973,38.75500107
VEL,-109.5100021,40.4408989
SOW,-110.005996704,34.265499115
EMK,-164.4909973,62.78609848
UNK,-160.798996,63.88840103
KUK,-162.5240021,60.87440109
KWT,-161.444000244,60.7902984618999
KWK,-163.169005,59.876499
MLL,-162.026000977,61.8642997742
RSH,-161.319458008,61.7788848877
CIK,-143.740005493,66.6449966431
HUS,-154.2630005,66.04109955
NUL,-158.074005126953,64.7293014526367
VEE,-146.365997314,67.0086975098
WBQ,-147.406997681,66.362197876
CEM,-144.7830048,65.57379913
SHG,-157.16200256348,66.88809967041
TWB,151.91600036621,-27.5428009033203
HNH,-135.410111,58.0961
MTM,-131.578002929687,55.1310005187988
WSN,-157.007995605,58.7033996582
AKK,-154.182998657,56.9387016296
KLN,-153.977996826,57.5350990295
ABL,-157.856994629,67.106300354
BKC,-161.149002075,65.9815979004
IAN,-160.43699646,66.9759979248
ORV,-161.0189972,66.81790161
KTS,-166.466003418,65.3312988281
ELI,-162.2720032,64.61470032
GLV,-163.007003784,64.5504989624
TLA,-166.339004517,65.2404022217
WMO,-163.412994385,64.689201355
KKA,-161.154006958,64.9394989014
SKK,-161.223999,64.37110138
TNC,-167.9219971,65.56310272
AKB,-174.2059937,52.22029877
AUK,-164.659927368,62.6800422667999
KPN,-164.031005859,59.9329986571999
KLW,-133.076004028,55.5792007445999
KWN,-161.8450012,59.75510025
KOT,-163.533004761,63.0306015015
SCM,-165.570999146,61.8452987671
AKI,-161.231002808,60.9029006958
AIN,-159.994995117,70.6380004883
IRC,-144.076008,65.830498
HKB,-148.968994140625,63.8661994934082
YSO,-59.78507,54.9105
YWB,-71.929397583,61.5886001587
YGV,-63.611400604248,50.2818984985351
YOP,-119.407997131347,58.4914016723632
ZEL,-128.063997,52.139702
RVE,-71.857179,6.951868
OPS,-55.5861091613769,-11.8850002288818
PIN,-56.7771987915039,-2.67301988601684
BRA,-45.0089988708496,-12.0789003372192
MQH,-48.195301,-13.5491
AUX,-48.240501,-7.22787
GPB,-51.520198822,-25.3875007629
JCB,-51.5532989502,-27.1714000702
RVD,-50.9561119079589,-17.8347225189209
AAX,-46.960399627686,-19.563199996948
BAZ,-62.919601,-0.981292
GNM,-42.7461013793945,-14.2082004547119
JIJ,42.9121,9.3325
MRE,35.008057,-1.4061110000000001
HTY,36.2822227478,36.36277771
RVV,-147.662002563,-23.8852005004999
ILD,0.535023,41.728185
NJF,44.404317,31.989853
FUG,115.734364,32.882157
ACX,104.959444444,25.0863888889
HZH,109.1499,26.32217
HJJ,109.7,27.4411111111
CKS,-50.0013885498,-6.11527776718
PGU,52.737701,27.379601
YES,51.545101165771,30.700500488281
ULO,91.938273,50.066588
TJU,69.8050003051757,37.9880981445312
RVT,120.208000183,-33.7971992493
PVU,-111.72299957275,40.219200134277
CHY,156.396111,-6.711944
NNB,162.454108,-10.847994
NDU,19.719400405884,-17.956499099731
AGM,-37.6183354855,65.6122960846999
ECP,-85.795414,30.357106
MYQ,76.6496963500976,12.3072004318237
ONQ,32.0886001587,41.506401062
TCZ,98.4858333333,24.9380555556
UKS,33.5709991455,44.688999176
YUS,97.0363888889,32.8363888889
NGQ,80.0530555556,32.1
DWC,55.161389,24.896356
IZA,-43.1730575562,-21.5130558014
NME,-164.70100402832,60.471000671387
OOK,-165.0870056,60.54140091
OBY,-21.9716799259,70.4882288244
VIN,28.613778,49.242531
YZZ,-117.60900116,49.0555992126
YAB,-85.0325489044,73.0058922479
BCV,-149.5070038,61.41650009
HMB,31.742778,26.342778
POJ,-46.4911994934082,-18.6728000640869
CFC,-50.9398002625,-26.78840065
OLC,-68.9204120636,-3.46792950765
GZP,32.3005981445,36.2992172241
HHH,-80.6975021362,32.2243995667
LOP,116.276675,-8.757322
HDG,114.425555556,36.5258333333
WMI,20.6518001556,52.4510993958
JXA,131.193,45.293
EYK,66.698600769,63.6869010924999
UMD,-52.1116304397999,70.6804279261
RLK,107.7428,40.926
DEE,149.130147,-36.242155
PDG,100.351997375,-0.874988973140999
LLF,111.610043,26.338661
YTY,119.7198,32.5634
GKK,73.4336,0.7324
ODO,114.242996216,57.8661003112999
HRI,81.124128,6.284467
XSB,52.580278,24.283611
BFJ,105.472097,27.267066
ULK,114.825996399,60.7206001282
GNY,38.8955917358398,37.4456634521484
BQB,115.40159606899999,-33.6884231567
YIC,114.3062,27.8025
GIU,80.7285003662,7.95666980743
CIY,14.607182,36.994601
NLT,83.3786,43.4318
WNA,-161.97900390625,60.6902999877929
PKA,-161.7779999,60.70289993
OUZ,-12.4835996627807,22.756399154663
ZYI,107.0007,27.5895
AVA,105.873333333,26.2605555556
KAZ,127.896003723144,1.18527996540069
MNA,126.672996520996,4.00693988800048
DCN,123.82800293,-17.5813999176
ERL,112.096667,43.4225
BNB,20.8500003814697,-0.216999992728233
BPL,82.3,44.895
